 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),91875,93046,75205,78892,89500,79974,73879, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),496,516,512,340,962,1550,879, 
 收到的其他与经营活动有关的现金(万元),3790,834,843,971,941,711,1593, 
 经营活动现金流入小计(万元),96161,94396,76561,80203,91404,82236,76351, 
 购买商品、接受劳务支付的现金(万元),72748,68466,48802,51335,62445,60992,59198, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15316,14852,13544,13530,14072,12838,10664, 
 支付的各项税费(万元),4007,5673,2906,3280,3863,2480,2097, 
 支付的其他与经营活动有关的现金(万元),2808,2212,1938,2340,3149,2664,1734, 
 经营活动现金流出小计(万元),94878,91203,67191,70484,83529,78974,73693, 
 经营活动产生的现金流量净额(万元),1283,3192,9370,9719,7875,3261,2658, 
 收回投资所收到的现金(万元),5000,--,--,15,--,--,56, 
 取得投资收益所收到的现金(万元),201,31,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),119,84,80,167,18,3,23, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),62,113,22,69,77,99,209, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5382,227,101,251,95,102,288, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7661,1543,3138,5226,6914,6968,7483, 
 投资所支付的现金(万元),8000,5000,--,95,2955,--,1949, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),15661,6543,3138,5321,9869,6968,9431, 
 投资活动产生的现金流量净额(万元),-10279,-6316,-3036,-5070,-9774,-6866,-9144, 
 吸收投资收到的现金(万元),--,18750,--,--,--,--,5507, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),40449,30567,29780,39358,41818,44777,31950, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,477,4201,2420,2848,--,1500, 
 筹资活动现金流入小计(万元),40449,49794,33981,41778,44667,44777,38957, 
 偿还债务支付的现金(万元),29059,33979,32800,40858,45695,34850,31405, 
 分配股利、利润或偿付利息所支付的现金(万元),2287,1407,1925,2552,2772,3396,2045, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),610,5088,5431,1863,594,--,300, 
 筹资活动现金流出小计(万元),31956,40474,40155,45273,49061,38246,33750, 
 筹资活动产生的现金流量净额(万元),8493,9320,-6175,-3495,-4394,6531,5207, 
 汇率变动对现金及现金等价物的影响(万元),69,-41,2,168,26,-215,-42, 
 现金及现金等价物净增加额(万元),-434,6155,161,1321,-6267,2712,-1320, 
 加:期初现金及现金等价物余额(万元),9194,3039,2878,1557,7823,5112,6432, 
 期末现金及现金等价物余额(万元),8760,9194,3039,2878,1557,7823,5112, 
 净利润(万元),4408,5692,3951,2256,2844,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),726,466,500,299,565,--,--, 
