 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),44233000,42283000,52078100,64731900,13776400,47644700,49155500,47782700,55021800,56900400,52935100,27959200,--, 
 向中央银行借款净增加额(万元,--,8927000,30827700,5165100,7779800,572100,15000,--,900,1100,--,3800,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),32886700,28954400,26933600,28896300,27375700,24837800,23081600,18293700,13165900,10628100,10404800,8137400,5749500, 
 拆入资金净增加额(万元),--,9010600,11102500,2884800,378000,501900,4001900,6592700,1252200,3416600,1270000,63000,666700, 
 回购业务资金净增加额(万元),3945600,--,12800100,--,--,12580800,194600,911800,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3816400,4655500,4326400,2426900,3605500,3240200,1873800,3112600,1338900,7376100,949300,4088500,4863900, 
 经营活动现金流入小计(万元),95502500,93998600,138963600,117402200,64739600,89377500,78627900,76693500,70779700,78322300,65559200,40251900,38959200, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),32696000,37462000,40373800,30497000,18065900,33041200,38787600,32648400,40051500,51350500,22602900,18129600,14796400, 
 存放中央银行和同业款项净增加额(万元),--,--,8710900,--,4811300,3300600,9360200,15709000,13234300,8234800,5203400,9607000,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),19671400,17130500,15651900,15309400,14127800,11937900,10839100,8284000,4993400,4718200,4133400,3302900,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2900500,2696600,2554500,2431900,2419000,2371400,2087000,1790500,1422400,1161500,1101100,842000,660000, 
 支付的各项税费(万元),3196500,2765100,3370900,3305600,3132300,3419500,2919100,2407500,1712900,1478700,1495600,980600,765900, 
 支付的其他与经营活动有关的现金(万元),4060100,14451600,8697600,5525900,10632300,9351300,6468400,3878500,11781900,4003900,11689700,5288000,3375200, 
 经营活动现金流出小计(万元),83113300,92925900,90457000,79490000,59768100,75459200,70967500,76808100,73196400,70947600,46226100,38150100,22674900, 
 经营活动产生的现金流量净额(万元),12389200,1072700,48506600,37912200,4971500,13918300,7660400,-114600,-2416700,7374700,19333100,2101800,16284300, 
 收回投资所收到的现金(万元),54295400,35505300,54603600,33005200,46843200,23422900,26587000,24335200,33704600,52742700,238705500,86026600,44059600, 
 取得投资收益所收到的现金(万元),8167300,8039700,6202100,4724700,4145800,3218100,2746900,2465800,2451000,2194400,1410200,446100,750100, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),74500,111100,243200,57000,45400,79300,98300,61500,30600,52700,16700,49300,145000, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),62537200,43656100,61048900,37786900,51034400,26720300,29432200,26862500,36186200,54989800,240132400,86523100,44954700, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3134300,2927100,3558400,2676700,2585900,1613200,1087800,761600,861100,539000,662700,771300,315000, 
