 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),109150,109057,105107,71594,60203,80105,94007, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),704,44,17,67,11,127,--, 
 收到的其他与经营活动有关的现金(万元),996,828,329,724,402,640,687, 
 经营活动现金流入小计(万元),110850,109929,105454,72384,60616,80872,94693, 
 购买商品、接受劳务支付的现金(万元),93703,90256,84399,60246,48501,59335,71792, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6951,6228,5173,4287,4248,4833,4521, 
 支付的各项税费(万元),4525,4774,5363,2445,2480,4506,5562, 
 支付的其他与经营活动有关的现金(万元),6176,4994,4197,3750,3250,3763,3821, 
 经营活动现金流出小计(万元),111355,106252,99132,70728,58479,72437,85696, 
 经营活动产生的现金流量净额(万元),-504,3677,6321,1656,2137,8435,8997, 
 收回投资所收到的现金(万元),56150,6400,9800,10870,5110,--,--, 
 取得投资收益所收到的现金(万元),510,117,120,157,29,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,2,5,4,--,--,17, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),56661,6519,9925,11031,5139,0,17, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),574,274,255,120,171,242,284, 
 投资所支付的现金(万元),45150,17500,10860,8970,9350,1,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),12288,--,--,--,--,--,24, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,33,77, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),58012,17774,11115,9090,9521,277,384, 
 投资活动产生的现金流量净额(万元),-1351,-11255,-1190,1941,-4382,-277,-367, 
 吸收投资收到的现金(万元),288,26561,--,--,--,221,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,221,--, 
 取得借款收到的现金(万元),410,835,9138,6890,5052,30570,51416, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3524,--,--,--,10,1991,--, 
 筹资活动现金流入小计(万元),4222,27397,9138,6890,5062,32781,51416, 
