 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),48467,53550,32355,24330,30391,28510,26584,25176, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),341,479,290,430,126,78,64,--, 
 收到的其他与经营活动有关的现金(万元),2634,2317,1878,3270,2103,1093,1840,2241, 
 经营活动现金流入小计(万元),51441,56347,34522,28030,32620,29681,28488,27417, 
 购买商品、接受劳务支付的现金(万元),30999,29292,19168,22891,18675,13726,14891,15061, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10896,9018,5178,5013,4335,4414,4820,3715, 
 支付的各项税费(万元),3752,3429,2253,3333,5508,5020,4889,3963, 
 支付的其他与经营活动有关的现金(万元),4902,4210,4160,3937,3414,5118,2801,2178, 
 经营活动现金流出小计(万元),50550,45950,30760,35175,31932,28279,27401,24917, 
 经营活动产生的现金流量净额(万元),891,10396,3762,-7145,689,1402,1087,2499, 
 收回投资所收到的现金(万元),2000,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),20,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),101,51,1,2,7,5,3,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,11,--,--,--,--,--, 
