 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),12617484,11861379,9964071,8258140,6714061,6027373,4042917,3352351,2267224,1135043,912277, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),575571,309980,25000,35000,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),223687,111546,16475,7832,343,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),33233,12582,4652,6020,8692,4671,16102,4676,3414,21423,44525, 
 收到的其他与经营活动有关的现金(万元),249221,52701,28307,45226,43679,26733,16772,14262,6044,7172,7527, 
 经营活动现金流入小计(万元),13699472,12348188,10038505,8352218,6766776,6058777,4075791,3371289,2276681,1163638,964329, 
 购买商品、接受劳务支付的现金(万元),8816992,9623934,6911602,5532676,4664951,3905523,2837864,2365934,1550723,803436,710818, 
 客户贷款及垫款净增加额(万元),768140,755155,264179,87080,15498,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),34319,5318,2259,63,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),855244,857181,683738,590861,521812,413696,283140,202445,125061,74759,57770, 
 支付的各项税费(万元),738545,700435,874996,791537,654698,572271,343675,216709,147050,69935,50497, 
 支付的其他与经营活动有关的现金(万元),493671,513832,418190,346633,300239,263383,177416,141328,134700,85138,62632, 
 经营活动现金流出小计(万元),11729689,12455855,9154965,7348849,6157198,5154873,3642094,2926415,1957534,1033269,881717, 
