 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),7250,8708,13640,19780,13167,25630,39714,45081,48417,50893,36085,33086,30441,20382, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,--,--,307,260,1006,738,602,419,678,987,591,198,0, 
 收到的其他与经营活动有关的现金(万元),42,15041,1290,1593,5632,3536,6469,10631,1592,910,1130,1263,924,150, 
 经营活动现金流入小计(万元),7293,23748,14930,21680,19059,30172,46921,56314,50428,52481,38202,34941,31563,20532, 
 购买商品、接受劳务支付的现金(万元),3182,4174,4550,9064,10333,16053,32587,37988,28250,33285,26100,27195,24449,13276, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),4642,4563,5686,6820,7788,7981,8018,10463,7290,4911,4156,2896,2400,1708, 
 支付的各项税费(万元),2751,866,2172,1781,1738,1832,3077,5901,5911,4635,3250,1661,1530,850, 
 支付的其他与经营活动有关的现金(万元),2881,2479,3008,7988,6203,5694,7159,7937,4453,3242,2315,1215,1617,3807, 
 经营活动现金流出小计(万元),13457,12082,15415,25652,26063,31561,50841,62289,45903,46072,35821,32967,29996,19641, 
 经营活动产生的现金流量净额(万元),-6164,11667,-485,-3972,-7004,-1389,-3919,-5974,4525,6409,2381,1974,1568,891, 
