 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),70053,65302,51256,51951,47340,48691,50077,42011, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),269,206,186,170,152,28,--,13, 
 收到的其他与经营活动有关的现金(万元),546,113,126,99,700,635,591,147, 
 经营活动现金流入小计(万元),70868,65621,51569,52220,48192,49354,50669,42171, 
 购买商品、接受劳务支付的现金(万元),48242,48157,35179,35929,34273,34421,36326,31417, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10293,8732,7196,6489,7066,6238,5771,4029, 
 支付的各项税费(万元),3102,2473,2784,2894,2047,2817,2704,2331, 
 支付的其他与经营活动有关的现金(万元),3670,3147,2302,1868,2213,2156,1937,1552, 
 经营活动现金流出小计(万元),65307,62509,47461,47180,45599,45632,46738,39329, 
 经营活动产生的现金流量净额(万元),5561,3112,4108,5040,2593,3722,3931,2842, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),57,145,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),53,19,56,11,10,247,8,17, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),6777,18000,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6886,18164,56,11,10,247,8,17, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5820,6771,5978,1232,3644,5072,2502,1567, 
 投资所支付的现金(万元),--,--,--,--,--,--,660,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),3700,14300,6700,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),9520,21071,12678,1232,3644,5072,3162,1567, 
 投资活动产生的现金流量净额(万元),-2634,-2906,-12623,-1221,-3634,-4825,-3154,-1551, 
 吸收投资收到的现金(万元),--,--,14200,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),5100,4000,1200,5300,4880,5639,3740,2600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),50,414,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),5150,4414,15400,5300,4880,5639,3740,2600, 
 偿还债务支付的现金(万元),4000,1200,5300,6540,4185,3534,1935,1265, 
 分配股利、利润或偿付利息所支付的现金(万元),1708,3135,203,361,372,894,4348,146, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,307,13, 
 支付其他与筹资活动有关的现金(万元),--,--,1284,--,--,--,--,--, 
 筹资活动现金流出小计(万元),5708,4335,6787,6901,4557,4427,6283,1411, 
 筹资活动产生的现金流量净额(万元),-558,79,8613,-1601,323,1211,-2543,1189, 
 汇率变动对现金及现金等价物的影响(万元),16,-58,34,27,-2,-1,-1,-7, 
 现金及现金等价物净增加额(万元),2384,227,133,2246,-720,107,-1767,2474, 
 加:期初现金及现金等价物余额(万元),3677,3450,3318,1072,1792,1685,3452,978, 
 期末现金及现金等价物余额(万元),6061,3677,3450,3318,1072,1792,1685,3452, 
 净利润(万元),4293,4490,4146,3823,2112,3659,4086,3305, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),119,76,115,47,33,19,-5,51, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1941,1678,1133,1081,854,828,841,794, 
 无形资产摊销(万元),120,103,80,75,70,61,52,5, 
 长期待摊费用摊销(万元),618,264,352,279,243,227,130,100, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-30,22,22,11,8,-146,35,3, 
 固定资产报废损失(万元),12,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),194,197,164,328,304,205,141,82, 
 投资损失(万元),-57,-145,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-24,-19,-27,-6,-10,3,6,-4, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),345,-2481,-1831,67,-1430,-179,-342,-1157, 
 经营性应收项目的减少(万元),-43,-2319,-3399,-1002,-663,145,-30,-1603, 
 经营性应付项目的增加(万元),-1939,1246,3353,337,1071,-1101,-984,1266, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
