 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),15970,55419,46995,16395,11846,17875,27647,33396,43703,22321,23818,26407,25396,17803,22161, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),787,859,1545,1974,1077,1820,2317,2981,3545,1649,1325,119,397,166,1177, 
 收到的其他与经营活动有关的现金(万元),647,1752,1441,434,100,338,84,2454,3761,686,556,1066,769,580,749, 
 经营活动现金流入小计(万元),17404,58030,49981,18802,13023,20033,30048,38830,51009,24657,25699,27592,26563,18549,24087, 
 购买商品、接受劳务支付的现金(万元),7016,26801,23465,11121,6471,11783,15060,22504,24582,12960,12376,13856,13644,7598,12833, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),11752,17989,17936,8360,5966,6405,7326,9915,11365,8371,8280,8768,7248,5411,4995, 
 支付的各项税费(万元),917,5134,3065,794,957,1156,1571,2002,2372,2116,1288,2592,1105,1028,1488, 
 支付的其他与经营活动有关的现金(万元),8243,9314,9521,1343,1446,1999,1878,3443,6986,2211,1328,1780,806,2514,2812, 
 经营活动现金流出小计(万元),27927,59238,53987,21617,14839,21343,25834,37864,45304,25659,23273,26996,22803,16551,22128, 
