 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),244746,190690,41185,1272,2952,4186,3160,6928,6352,8467,13589,12695,8393, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的税费返还(万元),505,461,210,--,--,--,72,35,6,22,14,36,9, 
 收到的其他与经营活动有关的现金(万元),3205,3624,3551,2298,5076,4762,9102,22450,10738,4542,3669,4363,6825, 
 经营活动现金流入小计(万元),248457,194775,44946,3570,8027,8948,12335,29414,17095,13032,17272,17093,15227, 
 购买商品、接受劳务支付的现金(万元),174565,114032,25990,1566,2550,4380,1814,6845,8074,4818,11522,10565,10109, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),29877,22690,13404,1072,994,1690,2019,1618,1554,1200,1408,1502,1077, 
 支付的各项税费(万元),1825,2260,3574,480,357,188,351,316,342,484,534,748,463, 
 支付的其他与经营活动有关的现金(万元),83055,44254,9710,4612,7088,6412,8729,22551,6396,6414,4279,5279,5199, 
 经营活动现金流出小计(万元),289322,183236,52678,7729,10988,12671,12913,31330,16366,12916,17743,18095,16848, 
 经营活动产生的现金流量净额(万元),-40865,11539,-7732,-4159,-2961,-3723,-578,-1916,729,116,-471,-1001,-1621, 
 收回投资所收到的现金(万元),209863,385800,73070,1194,--,406,2861,6429,12641,3457,86,42,1106, 
 取得投资收益所收到的现金(万元),1376,3307,123,--,--,--,2546,--,--,50,480,400,46, 
