 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),67428,55436,46774,43000,38326,34164,38317,37257,32265,25529,18059,17120,18400,16705,15972, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 收到的其他与经营活动有关的现金(万元),5434,2458,2712,241,781,3540,1371,2299,1151,427,1193,1107,937,1610,769, 
 经营活动现金流入小计(万元),72862,57894,49486,43241,39108,37704,39689,39556,33416,25956,19252,18227,19337,18314,16741, 
 购买商品、接受劳务支付的现金(万元),6046,9746,15084,13204,6648,5909,6624,5909,4145,2568,4703,4390,5017,4803,4166, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),14414,13966,12642,11186,8622,7472,6860,5290,4598,3108,3423,1989,1204,1303,1083, 
 支付的各项税费(万元),7951,6768,6620,5481,4985,4841,6069,5322,4276,3417,2622,2678,2048,1701,1528, 
 支付的其他与经营活动有关的现金(万元),19620,10996,11337,10371,9344,15508,12889,10318,8168,6372,5939,7513,5725,4805,7798, 
 经营活动现金流出小计(万元),48031,41476,45683,40241,29599,33731,32442,26839,21187,15466,16687,16570,13993,12612,14574, 
 经营活动产生的现金流量净额(万元),24831,16418,3803,3000,9509,3973,7246,12717,12229,10489,2565,1656,5344,5703,2167, 
 收回投资所收到的现金(万元),--,--,--,1457,--,0,0,147,--,0,--,0,--,0,0, 
 取得投资收益所收到的现金(万元),9,7,8,17,271,77,152,9,5,2,5,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),524,1063,--,3,8,7,7,7,2,157,5,3,10,187,6486, 
 处置子公司及其他营业单位收到的现金净额(万元),33488,5952,4800,4531,1200,1233,6954,--,--,0,--,2175,0,1271,3300, 
 收到的其他与投资活动有关的现金(万元),2064,39,529,938,1330,550,973,119,270,0,--,0,29,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 投资活动现金流入小计(万元),36086,7062,5337,6946,2809,1867,8086,281,277,158,10,2178,39,1457,9786, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14270,17952,21347,26569,21376,23845,18532,16262,18061,9307,7379,11160,4551,3884,6994, 
 投资所支付的现金(万元),--,1000,105,2250,--,0,0,--,--,0,--,0,--,610,1510, 
 质押贷款净增加额(万元),--,--,--,--,--,0,0,--,--,0,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,3020,4047,6632,3653,4988,0,-83,2240,--,0,1995, 
 支付的其他与投资活动有关的现金(万元),2168,374,--,450,--,0,0,447,--,400,--,0,135,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 投资活动现金流出小计(万元),16438,19325,21452,29269,24396,27892,25164,20362,23049,9707,7296,13400,4686,4494,10499, 
 投资活动产生的现金流量净额(万元),19648,-12264,-16115,-22323,-21587,-26025,-17078,-20080,-22772,-9549,-7286,-11222,-4647,-3037,-713, 
 吸收投资收到的现金(万元),--,--,257,--,40398,22550,5359,1234,515,162,--,15616,--,168,72, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,257,--,--,22550,5359,--,515,0,--,0,--,168,72, 
 取得借款收到的现金(万元),72500,53800,112610,64360,53450,42200,73600,23400,32000,19600,18900,30450,20350,14180,11700, 
 发行债券收到的现金(万元),--,--,--,4935,--,0,0,10000,--,0,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),102685,5500,17300,20400,11900,5860,0,280,--,0,--,0,--,0,0, 
 筹资活动现金流入小计(万元),175185,59300,130167,89695,105748,70610,78959,34914,32515,19762,18900,46066,20350,14348,11772, 
 偿还债务支付的现金(万元),119538,41138,64337,73320,51660,43430,59650,21300,19100,17650,17180,25150,21700,10550,15900, 
 分配股利、利润或偿付利息所支付的现金(万元),12055,9544,6529,6560,7679,5595,5635,4000,3148,2585,2639,2558,1864,1823,1705, 
 其中：子公司支付给少数股东的股利、利润(万元),4253,256,99,872,1478,23,247,--,--,0,--,150,243,263,131, 
 支付其他与筹资活动有关的现金(万元),32100,14494,54330,9958,10705,292,452,50,248,25,100,0,--,0,0, 
 筹资活动现金流出小计(万元),163692,65175,125195,89838,70044,49317,65737,25350,22496,20260,19919,27708,23564,12373,17605, 
 筹资活动产生的现金流量净额(万元),11493,-5875,4972,-143,35704,21293,13222,9563,10019,-498,-1019,18358,-3214,1975,-5833, 
 汇率变动对现金及现金等价物的影响(万元),0,-0,0,-0,-0,0,0,-0,-0,0,-1,0,1,-3,-3, 
 现金及现金等价物净增加额(万元),55972,-1721,-7340,-19466,23626,-759,3391,2200,-524,443,-5741,8792,-2517,4638,-4382, 
 加:期初现金及现金等价物余额(万元),8680,10401,17741,37208,13582,14291,10900,8701,9225,8782,14523,5730,8247,3609,7991, 
 期末现金及现金等价物余额(万元),64652,8680,10401,17741,37208,13532,14291,10900,8701,9225,8782,14523,5730,8247,3609, 
 净利润(万元),14190,500,-4413,6254,-2594,4214,5911,4348,3221,2632,1408,2144,1875,1547,1848, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,305,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 资产减值准备(万元),1243,470,59,-307,812,375,207,-145,203,98,66,119,25,93,63, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),7733,7685,6540,5926,5399,4856,4313,4026,3765,3182,2445,2421,2190,2133,1742, 
 无形资产摊销(万元),212,236,138,142,142,143,157,127,119,122,110,97,91,88,86, 
 长期待摊费用摊销(万元),1833,1015,528,248,263,195,136,103,134,228,112,63,55,155,203, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),2296,-618,16,127,37,62,14,47,323,383,172,-2,-4,-22,0, 
 固定资产报废损失(万元),28,--,--,--,--,--,51,--,--,0,--,0,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 财务费用(万元),8345,6972,5371,4867,5386,4401,4576,3563,2481,1840,1666,1945,1462,1511,1473, 
 投资损失(万元),-14417,-1204,1612,-5803,202,-6577,-6421,-8,-8,-2,-5,-264,181,-227,196, 
 递延所得税资产减少(万元),-55,5,-10,-5,2,-4,25,-7,-9,-8,23,-43,6,-3,3, 
 递延所得税负债增加(万元),-10,-6,-2,--,--,--,--,--,--,0,0,0,--,0,0, 
 存货的减少(万元),-2929,-3875,-7165,-9939,234,-708,-1273,-942,476,-597,-2513,-5001,-771,-648,-652, 
 经营性应收项目的减少(万元),-11604,-1384,5257,-2645,-2379,-5807,-3863,-1523,-612,420,-746,-494,318,-1012,-182, 
 经营性应付项目的增加(万元),17966,6623,-4129,4133,2004,2823,3414,3126,2136,2191,-175,366,-85,2087,-2612, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 其他(万元),--,--,--,0,0,-0,-0,0,1,-0,1,0,--,0,0, 
 经营活动产生现金流量净额(万元),24831,16418,3803,3000,9509,3973,7246,12717,12229,10489,2565,1656,5344,5703,2167, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 现金的期末余额(万元),64652,8680,10401,17741,37208,13532,14291,10900,8701,9225,8782,14523,5730,8247,3609, 
 现金的期初余额(万元),8680,10401,17741,37208,13582,14291,10900,8701,9225,8782,14523,5730,8247,3609,7991, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--,0,0, 
 现金及现金等价物的净增加额(万元),55972,-1721,-7340,-19466,23626,-759,3391,2200,-524,443,-5741,8792,-2517,4638,-4382, 

