 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),87303,33187,41408,41697,39666,20674,2497, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),78,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),160,2383,513,3310,264,100,106, 
 经营活动现金流入小计(万元),87540,35570,41921,45007,39930,20774,2603, 
 购买商品、接受劳务支付的现金(万元),620,1700,1426,3280,2308,1198,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1660,1223,1058,1039,645,215,160, 
 支付的各项税费(万元),2022,801,783,183,85,8,2, 
 支付的其他与经营活动有关的现金(万元),1091,1225,738,924,1474,477,548, 
 经营活动现金流出小计(万元),5392,4949,4005,5426,4512,1898,710, 
 经营活动产生的现金流量净额(万元),82148,30621,37916,39580,35418,18876,1893, 
 收回投资所收到的现金(万元),--,--,--,300,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),115,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,2000,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),115,2000,0,300,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6128,125935,92646,143457,137319,87485,160273, 
 投资所支付的现金(万元),1434,--,320,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),-0,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,10,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),7562,125935,92966,143467,137319,87485,160273, 
 投资活动产生的现金流量净额(万元),-7447,-123935,-92966,-143167,-137319,-87485,-160273, 
 吸收投资收到的现金(万元),--,20970,100,72727,26074,7800,40400, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,60,100,--,--,--,--, 
 取得借款收到的现金(万元),--,115000,62300,218848,157950,84350,136100, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),11061,28966,--,--,27839,7459,9663, 
 筹资活动现金流入小计(万元),11061,164936,62400,291575,211863,99609,186163, 
 偿还债务支付的现金(万元),34321,29094,22019,97540,52450,15200,11200, 
 分配股利、利润或偿付利息所支付的现金(万元),36320,29067,25854,28952,26179,14348,7123, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),11529,9354,2128,39074,2700,4615,1225, 
 筹资活动现金流出小计(万元),82170,67515,50001,165566,81329,34163,19548, 
 筹资活动产生的现金流量净额(万元),-71109,97421,12399,126009,130534,65445,166615, 
 汇率变动对现金及现金等价物的影响(万元),0,--,0,295,--,--,--, 
 现金及现金等价物净增加额(万元),3592,4107,-42651,22718,28632,-3164,8235, 
 加:期初现金及现金等价物余额(万元),22940,18833,61484,38766,10134,13298,5063, 
 期末现金及现金等价物余额(万元),26532,22940,18833,61484,38766,10134,13298, 
 净利润(万元),26931,16496,13697,5202,5046,4288,1177, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),392,1186,3,-15,6,6,4, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),37002,31926,25536,15955,14070,7829,3105, 
 无形资产摊销(万元),377,270,206,63,29,16,4, 
 长期待摊费用摊销(万元),87,68,10,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-13,-21,-24,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),29541,26280,22478,15464,16439,9393,3955, 
 投资损失(万元),-0,--,--,-0,--,--,--, 
 递延所得税资产减少(万元),-59,-178,0,2,-1,-1,-1, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),-7,0,7,4,-26,--,--, 
 经营性应收项目的减少(万元),-20217,-51243,-28996,-1638,24307,-16908,-104943, 
 经营性应付项目的增加(万元),8100,5828,4996,4568,-24453,14254,98591, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),82148,30621,37916,39580,35418,18876,1893, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,23445,--,--,--, 
 现金的期末余额(万元),26532,22940,18833,61484,38766,10134,13298, 
 现金的期初余额(万元),22940,18833,61484,38766,10134,13298,5063, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),3592,4107,-42651,22718,28632,-3164,8235, 

