 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),89222,68157,49438,38630,30487,26157,20696, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),3446,3044,1923,1116,1332,240,101, 
 收到的其他与经营活动有关的现金(万元),5114,4894,1553,1397,976,2207,320, 
 经营活动现金流入小计(万元),97782,76095,52914,41144,32796,28603,21118, 
 购买商品、接受劳务支付的现金(万元),49024,34114,22720,17550,18954,14322,9910, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23665,14448,10782,9061,6479,5344,4494, 
 支付的各项税费(万元),8958,6807,4701,3150,2637,1181,1479, 
 支付的其他与经营活动有关的现金(万元),18741,12751,8670,5688,5019,4366,4128, 
 经营活动现金流出小计(万元),100387,68121,46873,35449,33089,25214,20011, 
 经营活动产生的现金流量净额(万元),-2606,7974,6041,5694,-293,3390,1107, 
 收回投资所收到的现金(万元),--,67,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),948,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,--,6,--,15,6,66, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,451, 
 收到的其他与投资活动有关的现金(万元),66830,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),67797,67,6,0,15,6,517, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4479,4197,1520,638,757,251,139, 
 投资所支付的现金(万元),2607,665,1020,67,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,984,--,--, 
 支付的其他与投资活动有关的现金(万元),60830,22000,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),67916,26861,2540,705,1741,251,139, 
 投资活动产生的现金流量净额(万元),-120,-26795,-2534,-705,-1726,-245,378, 
 吸收投资收到的现金(万元),--,46445,--,3770,2640,2723,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),8096,3000,1500,1497,2470,1600,1400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,1698,1600,3719, 
 筹资活动现金流入小计(万元),8096,49445,1500,5267,6808,5923,5119, 
 偿还债务支付的现金(万元),3000,--,1999,3468,1000,2000,513, 
 分配股利、利润或偿付利息所支付的现金(万元),3364,60,1791,740,186,798,162, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),153,1134,105,454,3669,3064,4336, 
 筹资活动现金流出小计(万元),6517,1194,3895,4662,4855,5861,5011, 
 筹资活动产生的现金流量净额(万元),1579,48251,-2395,605,1953,61,108, 
 汇率变动对现金及现金等价物的影响(万元),13,-187,80,-38,-6,23,3, 
