 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),2831506,2145929,1547342,1714001,1425045,1285606,950250,522435, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),244641,217153,126837,135439,69690,60755,75908,57873, 
 收到的其他与经营活动有关的现金(万元),92457,52123,60553,36826,24560,7076,4352,1768, 
 经营活动现金流入小计(万元),3168604,2415205,1734732,1886267,1519295,1353437,1030510,582075, 
 购买商品、接受劳务支付的现金(万元),1676869,1141783,699728,881488,692105,601365,551927,371043, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),738540,641095,506471,491366,427097,289073,239391,121446, 
 支付的各项税费(万元),80961,30879,64937,53019,52554,56328,38924,19066, 
 支付的其他与经营活动有关的现金(万元),184907,184697,125668,118431,91744,54535,41015,23710, 
 经营活动现金流出小计(万元),2681277,1998453,1396804,1544303,1263500,1001301,871258,535265, 
 经营活动产生的现金流量净额(万元),487327,416751,337927,341964,255795,352136,159252,46811, 
 收回投资所收到的现金(万元),101040,1349,15035,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1188,376,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),895,1364,1106,32,24,583,53,115, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,4331,2136,5,2793,620,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),103123,3090,20472,2167,29,3376,673,115, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),909403,604125,292187,334417,529263,237548,227555,280292, 
 投资所支付的现金(万元),110699,2031,30372,1330,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,110000,23733,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),3146,9247,1945,1035,42,--,1921,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1023249,725403,348236,336782,529305,237548,229476,280292, 
 投资活动产生的现金流量净额(万元),-920126,-722314,-327764,-334614,-529276,-234173,-228803,-280177, 
 吸收投资收到的现金(万元),1412,18445,311256,151376,--,--,2980,21529, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,1317,--,--,--,--,2980,--, 
 取得借款收到的现金(万元),1081258,991441,684180,1107812,1502092,1072067,1278129,647343, 
 发行债券收到的现金(万元),--,475762,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),46864,515,2320,1993,12404,30667,19633,104130, 
