 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),212730,168194,118069,132499,144490,140291,91963,76485, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),264,143,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4000,634,770,368,452,296,2825,248, 
 经营活动现金流入小计(万元),216994,168972,118839,132867,144943,140587,94788,76733, 
 购买商品、接受劳务支付的现金(万元),164432,135685,111162,109611,114776,116479,74876,63095, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),25257,17204,14484,15209,14035,11186,7598,4704, 
 支付的各项税费(万元),8971,9256,8565,9668,9651,8681,5740,5492, 
 支付的其他与经营活动有关的现金(万元),20726,4192,3243,2696,2925,5655,1722,2942, 
 经营活动现金流出小计(万元),219386,166338,137454,137184,141387,142001,89935,76234, 
 经营活动产生的现金流量净额(万元),-2392,2634,-18615,-4317,3556,-1414,4852,500, 
 收回投资所收到的现金(万元),18000,62400,--,--,--,--,--,48, 
 取得投资收益所收到的现金(万元),163,547,--,--,--,--,--,6, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),303,2,10,0,12,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,2644,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),18466,65593,10,0,12,0,0,54, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2827,1200,426,707,568,542,2591,1454, 
 投资所支付的现金(万元),8042,68200,4200,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),25751,--,--,--,--,--,--,1697, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),36620,69400,4626,707,568,542,2591,3151, 
 投资活动产生的现金流量净额(万元),-18154,-3807,-4616,-707,-555,-542,-2591,-3098, 
 吸收投资收到的现金(万元),--,--,57604,--,--,--,--,7240, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),52693,55003,26000,33223,20418,11162,7000,5622, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,152,--,308,--,--, 
 筹资活动现金流入小计(万元),52693,55003,83604,33375,20418,11470,7000,12861, 
 偿还债务支付的现金(万元),42909,36129,34480,19573,12992,7909,4570,155, 
 分配股利、利润或偿付利息所支付的现金(万元),5787,5365,1658,3494,2909,5734,1354,3916, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),60,--,1026,120,892,182,439,35, 
 筹资活动现金流出小计(万元),48756,41494,37164,23187,16793,13825,6363,4105, 
 筹资活动产生的现金流量净额(万元),3937,13509,46440,10188,3625,-2355,637,8756, 
 汇率变动对现金及现金等价物的影响(万元),-193,-257,68,62,6,-6,2,-3, 
 现金及现金等价物净增加额(万元),-16802,12079,23278,5226,6631,-4317,2901,6155, 
 加:期初现金及现金等价物余额(万元),55986,43907,20629,15402,8771,13088,10188,4033, 
 期末现金及现金等价物余额(万元),39184,55986,43907,20629,15402,8771,13088,10188, 
 净利润(万元),11422,10774,8093,10958,11213,10417,8363,5620, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),12529,4436,8780,5582,5062,3924,1850,2099, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1807,729,393,325,327,307,260,231, 
 无形资产摊销(万元),260,120,211,276,217,147,81,72, 
 长期待摊费用摊销(万元),181,72,120,150,236,204,124,60, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-51,2,4,0,-6,5,--,--, 
 固定资产报废损失(万元),0,16,--,--,--,--,--,1, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),2457,2079,1620,1468,911,590,488,135, 
 投资损失(万元),-154,-1500,--,--,--,--,--,-6, 
 递延所得税资产减少(万元),-1901,2338,-2238,-1527,-1438,-1011,-447,-560, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-3141,-1263,542,767,-1354,-149,-1180,1169, 
 经营性应收项目的减少(万元),-25211,-23990,-41663,-30264,-34072,-11293,-18331,-18219, 
 经营性应付项目的增加(万元),-591,8823,5524,7949,22460,-4554,13644,9897, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-2392,2634,-18615,-4317,3556,-1414,4852,500, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),39184,55986,43907,20629,15402,8771,13088,10188, 
 现金的期初余额(万元),55986,43907,20629,15402,8771,13088,10188,4033, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-16802,12079,23278,5226,6631,-4317,2901,6155, 

