 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),356519,191226,147676,139689,137068,119512,94087,70879,70731,62974,39442, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),43119,30999,18502,7640,11171,18080,16461,10538,12001,12611,3082, 
 经营活动现金流入小计(万元),399638,222224,166178,147329,148238,137592,110548,81417,82733,75585,42524, 
 购买商品、接受劳务支付的现金(万元),144042,83060,41972,38566,39223,32001,27909,27001,22579,19958,17307, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),22802,19100,16675,15643,13083,9983,7379,4667,3788,1136,338, 
 支付的各项税费(万元),48181,28678,20980,19467,19206,18572,13271,15661,12104,10201,5346, 
 支付的其他与经营活动有关的现金(万元),137352,52205,43940,29351,26470,20194,15514,8009,7524,7469,10088, 
 经营活动现金流出小计(万元),352377,183043,123567,103027,97981,80750,64073,55338,45994,38764,33079, 
 经营活动产生的现金流量净额(万元),47261,39181,42611,44303,50257,56841,46475,26079,36738,36821,9445, 
 收回投资所收到的现金(万元),91400,189065,20000,144400,142500,13810,9040,--,--,44,--, 
 取得投资收益所收到的现金(万元),4105,5269,7560,8115,5515,244,5,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),355,25,186,113,4,45,1128,9,53,--,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),19828,19556,27584,433,31609,11571,387,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),115688,213916,55331,153061,179629,25670,10560,9,53,44,4, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),35198,39326,20824,28368,23486,16398,12530,11772,8095,2401,3738, 
 投资所支付的现金(万元),104028,178077,33169,125007,183500,66500,19850,--,--,1750,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),955,19495,--,20625,--,500,73000,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),140182,236898,53994,173999,206986,83398,105380,11772,8095,4151,3738, 
 投资活动产生的现金流量净额(万元),-24493,-22983,1337,-20939,-27357,-57728,-94821,-11764,-8041,-4107,-3734, 
 吸收投资收到的现金(万元),--,9,8,--,--,--,73704,--,5750,400,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,9,8,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),95000,60000,80000,63247,42031,32969,5000,--,4193,1206,630, 
 发行债券收到的现金(万元),--,19970,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2476,1584,969,407,201,840,1475,508,2955,284,27, 
 筹资活动现金流入小计(万元),97476,81563,80977,63654,42232,33809,80179,508,12898,1890,657, 
 偿还债务支付的现金(万元),101544,62135,61130,40000,25000,15047,66,2055,3861,2000,1300, 
 分配股利、利润或偿付利息所支付的现金(万元),32589,51039,28649,23051,28165,30343,24079,95,12222,28183,171, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),8002,--,8776,11214,--,1,1539,350,--,--,--, 
 筹资活动现金流出小计(万元),142136,113174,98554,74264,53165,45391,25684,2500,16083,30183,1471, 
 筹资活动产生的现金流量净额(万元),-44660,-31611,-17577,-10611,-10933,-11582,54495,-1992,-3185,-28293,-814, 
 汇率变动对现金及现金等价物的影响(万元),-71,-369,683,320,-5,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-21964,-15781,27055,13074,11962,-12469,6150,12324,25512,4421,4896, 
 加:期初现金及现金等价物余额(万元),82747,98528,68558,55485,43523,55991,49842,37518,12006,7585,2689, 
 期末现金及现金等价物余额(万元),60783,82747,95613,68558,55485,43523,55991,49842,37518,12006,7585, 
 净利润(万元),31754,22910,45265,37216,45054,51922,44306,31230,30575,28372,19509, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),3147,-317,1247,225,148,40,15,54,-241,-424,199, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6233,5596,5545,4906,4084,2498,1997,1732,1044,861,495, 
 无形资产摊销(万元),982,720,602,374,182,145,124,126,67,35,37, 
 长期待摊费用摊销(万元),132,72,13,27,62,35,16,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-19,-8,-9,50,16,285,341,103,7,131,24, 
 固定资产报废损失(万元),19,26,--,--,--,--,--,--,13,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),2117,2009,814,1554,1158,336,-2387,13,159,183,172, 
 投资损失(万元),-2951,-5191,-7483,-7027,-5887,-1336,-3,--,--,1,24, 
 递延所得税资产减少(万元),-5691,-3216,-1414,243,321,-347,-522,-23,-421,-10,-56, 
 递延所得税负债增加(万元),42,1,10,16,34,--,--,--,--,--,--, 
 存货的减少(万元),-743,-2605,-4319,-1165,-434,-3238,-479,-735,1848,-2433,-1016, 
 经营性应收项目的减少(万元),-25408,-27300,-18260,4065,-1805,-1128,-3984,-2980,3455,9755,-5803, 
