 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),372330,313608,244975,227284,219395,185778,158587,122804,98683,73806,82688,81122, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),1099,1879,1441,231,325,216,127,270,261,58,0,22, 
 收到的其他与经营活动有关的现金(万元),3673,2195,3794,1974,2851,1591,3147,3494,649,239,1427,401, 
 经营活动现金流入小计(万元),377103,317681,250210,229490,222571,187585,161862,126568,99592,74103,84115,81546, 
 购买商品、接受劳务支付的现金(万元),267490,269604,209414,168814,173294,149667,138179,109641,77642,64852,56862,70705, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),30414,27781,23498,20620,20040,17418,14234,11061,7561,4990,5571,3336, 
 支付的各项税费(万元),18712,14963,14571,12438,9193,6148,6265,6465,6145,5171,5924,3017, 
 支付的其他与经营活动有关的现金(万元),17416,15668,13134,11220,11217,9506,8398,7170,6362,2556,1755,1521, 
 经营活动现金流出小计(万元),334032,328016,260617,213091,213743,182738,167077,134336,97710,77569,70112,78580, 
 经营活动产生的现金流量净额(万元),43071,-10334,-10407,16399,8828,4847,-5215,-7769,1883,-3466,14003,2966, 
 收回投资所收到的现金(万元),309609,171501,291718,516870,155300,96600,--,3100,--,0,0,61, 
 取得投资收益所收到的现金(万元),7946,762,2321,2805,4261,1322,--,11,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),65,71,144,35,15,264,223,155,68,8,11,651, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,1648,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,350,--,--,--,581,--,--,--,1655,520,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),317620,172684,294184,519710,161224,98767,223,3266,68,1663,531,712, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7344,10455,8330,13058,4284,14371,11895,13203,4770,3052,2244,4558, 
 投资所支付的现金(万元),345821,285243,253743,528392,165700,157800,--,6265,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,780,2238,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),5027,--,--,--,581,--,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),358192,295699,262073,541450,170565,172171,12674,21706,4770,3052,2244,4558, 
 投资活动产生的现金流量净额(万元),-40572,-123015,32111,-21740,-9341,-73404,-12451,-18440,-4702,-1389,-1713,-3847, 
 吸收投资收到的现金(万元),--,146816,--,--,--,--,500,155350,--,0,0,5832, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,500,--,--,0,0,0, 
 取得借款收到的现金(万元),38410,5000,--,36400,21707,--,--,4500,22124,14700,24757,24370, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,168,--,1085,500,--,--,--,50,0,139, 
