 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),141689,203786,171681,136011,125603,84262,109992,61588,52389,46902,25214,25282, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),54,107,186,19,36,22,--,--,7,0,876,1728, 
 收到的其他与经营活动有关的现金(万元),3301,12678,12859,9330,11282,4708,4390,3833,7005,574,3471,4102, 
 经营活动现金流入小计(万元),145044,216571,184726,145360,136921,88992,114382,65420,59400,47476,29562,31112, 
 购买商品、接受劳务支付的现金(万元),69110,80343,83461,63036,71205,37402,65260,38934,33957,19819,6183,16952, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),21582,21642,21228,21374,16758,13623,10349,9092,5463,4227,3778,2602, 
 支付的各项税费(万元),20133,26000,19753,16891,14909,11999,11315,7842,8823,7074,6557,5683, 
 支付的其他与经营活动有关的现金(万元),11378,10052,21649,28353,20516,14752,7708,5523,5487,10391,3551,3756, 
 经营活动现金流出小计(万元),122202,138036,146091,129654,123389,77776,94632,61391,53730,41511,20068,28993, 
 经营活动产生的现金流量净额(万元),22842,78534,38634,15706,13532,11216,19750,4030,5670,5965,9493,2119, 
 收回投资所收到的现金(万元),434000,19000,--,--,--,5000,--,--,--,652,0,447, 
 取得投资收益所收到的现金(万元),4798,2914,--,--,--,--,--,--,--,39,5,91, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),49,106,56,4,18,134,150,79,21,619,50,897, 
 处置子公司及其他营业单位收到的现金净额(万元),--,69883,382,--,124,--,--,--,2087,0,0,2379, 
 收到的其他与投资活动有关的现金(万元),29102,48564,40420,26900,190,329,123,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),467949,140467,40858,26904,333,5463,273,79,2107,1310,55,3813, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8384,27902,78842,142045,19427,13244,10682,15152,5580,1916,5157,5812, 
 投资所支付的现金(万元),467000,61000,--,3758,--,12800,--,22,80,0,905,1347, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,47143,3424,--,--,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),5200,--,15523,43263,27046,797,--,973,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),480584,88902,94365,236211,49896,26841,10682,16147,5660,1916,6062,7159, 
 投资活动产生的现金流量净额(万元),-12635,51565,-53507,-209306,-49563,-21378,-10409,-16069,-3553,-606,-6007,-3346, 
 吸收投资收到的现金(万元),--,196,115218,14189,--,1225,--,600,96178,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,196,--,180,--,1225,--,--,--,0,0,0, 
 取得借款收到的现金(万元),--,64750,160339,277908,62000,15000,--,--,39990,47282,42036,57180, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),75,219,10406,8992,133,215,455,1907,--,170,0,3002, 
 筹资活动现金流入小计(万元),75,65165,285963,301089,62133,16440,455,2507,136168,47452,42036,60182, 
 偿还债务支付的现金(万元),3800,132100,166499,72443,71882,--,--,--,67007,47277,34218,62587, 
 分配股利、利润或偿付利息所支付的现金(万元),44926,11323,13935,12422,8084,3683,5213,2015,1454,2800,7742,2431, 
 其中：子公司支付给少数股东的股利、利润(万元),--,72,374,1385,569,440,189,--,--,0,0,0, 
