 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),200594,199453,179706,180422,155264,151610,125717, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),324,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),6986,7619,3236,2504,2719,2411,2668, 
 经营活动现金流入小计(万元),207904,207072,182942,182926,157983,154021,128384, 
 购买商品、接受劳务支付的现金(万元),131258,124230,88741,82288,89519,81256,86343, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),38301,34612,30634,28161,26987,24055,15086, 
 支付的各项税费(万元),15139,18545,20677,20326,15483,10809,7937, 
 支付的其他与经营活动有关的现金(万元),30226,24567,20598,17127,15383,19909,11077, 
 经营活动现金流出小计(万元),214924,201954,160650,147901,147372,136029,120443, 
 经营活动产生的现金流量净额(万元),-7020,5118,22291,35025,10611,17992,7941, 
 收回投资所收到的现金(万元),370600,182500,102840,41000,4500,--,--, 
 取得投资收益所收到的现金(万元),5669,1770,688,457,39,4,25, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,6,3,6,4,5,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,0,310,60,565,891,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),376271,184276,103841,41522,5108,900,25, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13413,12540,4514,2977,6176,8632,7662, 
 投资所支付的现金(万元),332300,292700,88940,62900,5200,2500,2000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
