 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),91394,102844,69066,57747,48393,39938,25319,16075, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),7526,4913,2502,2850,1513,803,702,470, 
 收到的其他与经营活动有关的现金(万元),1310,2916,1260,446,629,262,51,12, 
 经营活动现金流入小计(万元),100230,110673,72828,61043,50535,41003,26072,16557, 
 购买商品、接受劳务支付的现金(万元),81149,70630,44990,35017,29566,21909,15050,11682, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),21656,19349,15206,12139,8865,7379,5039,3505, 
 支付的各项税费(万元),3496,5675,2772,2641,2309,3407,2410,410, 
 支付的其他与经营活动有关的现金(万元),3371,3115,3393,2317,3309,2510,1179,791, 
 经营活动现金流出小计(万元),109672,98769,66360,52113,44049,35205,23677,16388, 
 经营活动产生的现金流量净额(万元),-9442,11904,6467,8930,6486,5799,2394,169, 
 收回投资所收到的现金(万元),37018,67770,14000,--,1502,--,30,40, 
 取得投资收益所收到的现金(万元),595,435,23,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,14,4,40,41,0,2,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,190,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),37613,68219,14217,40,1543,0,32,44, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1411,3445,4933,6758,8614,2355,538,448, 
 投资所支付的现金(万元),36028,63500,28000,--,500,--,15,43, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,19,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),37438,66945,32933,6758,9114,2374,553,491, 
 投资活动产生的现金流量净额(万元),175,1274,-18716,-6718,-7571,-2374,-521,-447, 
 吸收投资收到的现金(万元),--,--,28283,--,--,--,3780,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,500,500,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
