 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),175561,141110,157050,131343,66345,61477,94706,137871,67928,41239,25834, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),5654,4240,1025,1594,1892,386,938,1266,70,22,42, 
 收到的其他与经营活动有关的现金(万元),2668,2982,3023,1341,1101,763,1001,1536,551,191,80, 
 经营活动现金流入小计(万元),183884,148332,161098,134278,69339,62625,96644,140673,68548,41452,25956, 
 购买商品、接受劳务支付的现金(万元),135248,111870,133886,97806,62943,44383,57386,118247,42762,18107,12397, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),24597,20346,17895,13203,8122,5943,6112,5689,4097,2746,1768, 
 支付的各项税费(万元),6098,4876,8730,7433,3781,3809,6469,5545,3752,3032,1137, 
 支付的其他与经营活动有关的现金(万元),4309,5711,5785,4320,1622,1652,1214,1938,620,562,526, 
 经营活动现金流出小计(万元),170253,142803,166297,122762,76468,55787,71181,131419,51231,24446,15829, 
 经营活动产生的现金流量净额(万元),13631,5529,-5199,11516,-7129,6838,25463,9255,17317,17006,10128, 
 收回投资所收到的现金(万元),600,500,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),3727,3026,1166,785,--,--,--,--,--,--,--, 
