 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),211032,147638,134988,108035,108882,76925,44313,33601,29451,17351,11189, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),16,22,--,--,--,--,--,78,--,--,28, 
 收到的其他与经营活动有关的现金(万元),4823,4484,7138,2531,2802,2170,430,481,141,296,198, 
 经营活动现金流入小计(万元),215871,152144,142126,110566,111684,79095,44742,34160,29592,17647,11414, 
 购买商品、接受劳务支付的现金(万元),164359,106439,96488,70763,77466,49408,30378,22084,18687,10668,7770, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),26877,24040,19350,11058,7878,6516,4534,3288,2253,1306,663, 
 支付的各项税费(万元),7060,7788,6464,6991,7740,5629,4111,2670,2662,1586,756, 
 支付的其他与经营活动有关的现金(万元),10083,9317,5905,3404,3111,1785,1557,925,502,663,1171, 
 经营活动现金流出小计(万元),208378,147582,128208,92217,96194,63339,40579,28967,24104,14223,10359, 
 经营活动产生的现金流量净额(万元),7493,4561,13918,18349,15490,15756,4163,5193,5489,3424,1055, 
 收回投资所收到的现金(万元),--,--,--,3039,2271,--,--,--,--,--,500, 
 取得投资收益所收到的现金(万元),1622,2155,2423,753,572,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,204,--,20,2,9,22,--,--,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),86163,182258,241279,81700,62000,--,--,--,300,--,--, 
