 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),431275,351613,301450,223368,176152,121629,87748, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),320,106,--,--,1,1,16, 
 收到的其他与经营活动有关的现金(万元),9851,8079,7718,6099,2525,1807,2212, 
 经营活动现金流入小计(万元),441446,359798,309168,229467,178678,123437,89976, 
 购买商品、接受劳务支付的现金(万元),193313,153936,124419,77095,62936,47833,35919, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),110958,99096,86991,66644,50837,37677,26977, 
 支付的各项税费(万元),7939,6813,5736,3886,4229,2986,1927, 
 支付的其他与经营活动有关的现金(万元),76274,71599,62807,59804,38079,27386,16309, 
 经营活动现金流出小计(万元),388484,331445,279954,207428,156081,115882,81132, 
 经营活动产生的现金流量净额(万元),52962,28353,29214,22039,22597,7555,8844, 
 收回投资所收到的现金(万元),--,681,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,687,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),34,28,159,25,41,304,24, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,0,--,--,51,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
