 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),92892,92347,83282,84200,88624,93072,81403,75276,55671,33280,25922,13955, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),105,149,73,12,--,--,--,--,--,--,--,0, 
 收到的其他与经营活动有关的现金(万元),344,310,362,548,396,534,439,770,912,2560,828,44, 
 经营活动现金流入小计(万元),93341,92806,83717,84760,89020,93606,81841,76046,56583,35840,26750,13999, 
 购买商品、接受劳务支付的现金(万元),18096,21554,15240,15721,21997,19124,14432,13497,12030,8002,7211,3061, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),18602,18021,16829,15787,14944,13839,11892,9497,7052,4443,3311,1513, 
 支付的各项税费(万元),21297,12936,10711,14120,10148,11316,9546,7614,5365,3358,4163,2041, 
 支付的其他与经营活动有关的现金(万元),2783,2744,2751,3016,3391,3451,4125,5470,4326,1886,1930,453, 
 经营活动现金流出小计(万元),60778,55255,45532,48643,50480,47731,39996,36078,28773,17689,16616,7068, 
 经营活动产生的现金流量净额(万元),32563,37551,38185,36117,38540,45875,41845,39968,27810,18151,10134,6931, 
 收回投资所收到的现金(万元),200000,280000,85065,25000,57000,96900,85900,11000,--,--,--,0, 
 取得投资收益所收到的现金(万元),5071,3928,4004,3073,3118,2451,1951,245,--,--,--,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),174,7,14,80,5,23,31,--,6,1,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),552,--,--,--,--,--,--,--,--,--,--,0, 
 收到的其他与投资活动有关的现金(万元),169398,194156,187587,155141,165991,144612,87347,32431,--,--,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),375195,478091,276671,183294,226114,243986,175230,43676,6,1,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),44017,46335,36314,36980,18378,25927,17567,21406,13433,8673,4716,5611, 
 投资所支付的现金(万元),145001,285000,155065,--,74000,110210,86000,13900,800,--,--,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),11037,600,--,225,--,--,--,--,--,--,--,0, 
 支付的其他与投资活动有关的现金(万元),94026,187980,200181,151307,163563,160228,113299,69476,--,--,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),294081,519915,391561,188513,255940,296366,216866,104782,14233,8673,4716,5611, 
 投资活动产生的现金流量净额(万元),81114,-41824,-114890,-5219,-29826,-52380,-41636,-61106,-14227,-8672,-4716,-5611, 
 吸收投资收到的现金(万元),5720,--,--,--,--,--,--,103911,--,--,--,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),5720,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,8500,41500,15000,7500,14500, 
 发行债券收到的现金(万元),--,--,74240,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),200,1885,--,200,--,575,1000,1300,--,--,300,0, 
 筹资活动现金流入小计(万元),5920,1885,74240,200,0,575,1000,113711,41500,15000,7800,14500, 
 偿还债务支付的现金(万元),71354,--,--,--,--,--,500,47500,43500,13500,7500,11000, 
 分配股利、利润或偿付利息所支付的现金(万元),10004,10515,8417,5377,4442,5845,1405,911,3593,3240,4633,3050, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),200,--,310,76,--,87,93,16995,2595,--,--,300, 
 筹资活动现金流出小计(万元),81558,10515,8727,5453,4442,5932,1998,65405,49688,16740,12133,14350, 
 筹资活动产生的现金流量净额(万元),-75638,-8630,65513,-5253,-4442,-5357,-998,48306,-8188,-1740,-4333,150, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 现金及现金等价物净增加额(万元),38038,-12903,-11192,25645,4272,-11862,-788,27168,5395,7739,1085,1470, 
 加:期初现金及现金等价物余额(万元),38227,51130,62322,36677,32405,44267,45055,17887,12492,4753,3668,1740, 
 期末现金及现金等价物余额(万元),76265,38227,51130,62322,36677,32405,44267,45055,17887,12492,4753,3210, 
 净利润(万元),19316,24502,32609,26951,17729,14561,13900,11962,7588,4984,4295,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),2895,71,244,184,3190,136,319,403,0,4,3,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),19040,16896,13551,11741,11428,9602,8010,7559,6839,5457,4534,--, 
 无形资产摊销(万元),455,415,335,715,904,590,438,294,180,144,146,--, 
 长期待摊费用摊销(万元),296,86,67,67,67,35,3,3,3,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-27,68,-58,-17,278,-1,5,--,-4,0,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,3,19,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-541,-1300,-1245,-1985,-2193,-1948,-1525,452,3471,2350,3049,--, 
 投资损失(万元),-3025,-1603,-1401,-1930,-1536,-785,-443,-39,--,--,--,--, 
 递延所得税资产减少(万元),-1652,-1874,-268,501,-915,-657,-366,-778,-341,-4,-1,--, 
 递延所得税负债增加(万元),-308,-608,-479,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),2480,5499,8607,2128,-8219,-7015,-1647,-3535,-2404,-707,79,--, 
 经营性应收项目的减少(万元),-9760,-8603,-4763,-733,-95,754,77,673,9005,3025,-508,--, 
 经营性应付项目的增加(万元),3082,2815,-10005,-1974,17539,30956,23981,22885,3392,2897,-1464,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),313,1188,991,469,362,-352,-909,69,82,--,--,--, 
 经营活动产生现金流量净额(万元),32563,37551,38185,36117,38540,45875,41845,39968,27810,18151,10134,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),76265,38227,51130,62322,36677,32405,44267,45055,17887,12492,4753,3210, 
 现金的期初余额(万元),38227,51130,62322,36677,32405,44267,45055,17887,12492,4753,3668,1740, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 现金及现金等价物的净增加额(万元),38038,-12903,-11192,25645,4272,-11862,-788,27168,5395,7739,1085,1470, 

