 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),19128,14841,15263,16197,12359,9993, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),45,74,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),771,340,360,180,192,753, 
 经营活动现金流入小计(万元),19944,15256,15623,16378,12551,10746, 
 购买商品、接受劳务支付的现金(万元),6494,4193,5728,7517,4981,3855, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6826,5624,4673,3987,2870,2622, 
 支付的各项税费(万元),1572,1601,2059,1189,634,811, 
 支付的其他与经营活动有关的现金(万元),2429,2167,2347,2448,2199,2310, 
 经营活动现金流出小计(万元),17321,13584,14807,15140,10684,9598, 
 经营活动产生的现金流量净额(万元),2623,1672,816,1237,1867,1148, 
 收回投资所收到的现金(万元),19220,155,2400,--,1200,--, 
 取得投资收益所收到的现金(万元),297,--,37,--,7,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,0,5,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1105,598,9342,190,200,1104, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),20623,753,11780,195,1407,1104, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2241,3684,4052,5334,3448,1990, 
 投资所支付的现金(万元),21290,--,2400,--,1200,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),360,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),203,372,102,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),24093,4056,6554,5334,4648,1990, 
 投资活动产生的现金流量净额(万元),-3471,-3304,5225,-5140,-3240,-886, 
 吸收投资收到的现金(万元),--,15546,--,4668,--,46, 
