 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),880092,876618,720983,719892,628355,506836,382301,254492,164360,143112,99423, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,95, 
 收到的其他与经营活动有关的现金(万元),20197,14242,11101,8650,6157,4124,4404,1424,4161,1974,2991, 
 经营活动现金流入小计(万元),900290,890860,732083,728542,634511,510960,386705,255916,168521,145086,102509, 
 购买商品、接受劳务支付的现金(万元),475335,481954,440070,424254,419372,346552,278458,213862,106815,99994,73838, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),56917,53002,44258,39246,32850,22633,16013,11631,7432,5546,6401, 
 支付的各项税费(万元),76096,84099,97763,83894,57547,38043,25795,19472,10769,10313,8721, 
 支付的其他与经营活动有关的现金(万元),84144,82741,73957,62599,47790,36842,24910,19874,13649,9325,10999, 
 经营活动现金流出小计(万元),692492,701796,656048,609994,557559,444070,345177,264838,138666,125178,99959, 
