 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),414239,250539,179334,115680,96248,71431,56734,56289,54099,32691,24226, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),22696,15279,11074,8799,5075,3253,2314,1901,635,299,305, 
 收到的其他与经营活动有关的现金(万元),8858,8515,2073,2756,933,1781,2332,1385,570,235,83, 
 经营活动现金流入小计(万元),445793,274332,192482,127235,102256,76465,61380,59574,55304,33225,24613, 
 购买商品、接受劳务支付的现金(万元),289765,191705,122828,84164,68451,49415,50730,41810,42579,27671,19552, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),46912,33075,20856,17805,12826,11341,8570,6055,4321,1888,1306, 
 支付的各项税费(万元),21656,10610,8691,3462,2594,2723,1493,1568,997,449,89, 
 支付的其他与经营活动有关的现金(万元),55448,26673,18318,14054,9585,7782,7520,4777,4053,2218,1775, 
 经营活动现金流出小计(万元),413781,262063,170693,119486,93457,71260,68313,54210,51951,32226,22722, 
 经营活动产生的现金流量净额(万元),32012,12269,21789,7749,8799,5205,-6933,5364,3353,998,1891, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),442,17,40,52,31,6,17,65,21,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,0,22,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,343,437,--,590,175,1060,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),442,360,477,74,621,181,1077,65,21,0,0, 
