 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),1006019,873880,713638,614099,511563,400852,313576,250677,212210,160869, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1,24,363,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),7229,12395,9833,4567,2436,8388,6249,2799,2343,2298, 
 经营活动现金流入小计(万元),1013248,886299,723834,618665,513999,409240,319825,253476,214553,163166, 
 购买商品、接受劳务支付的现金(万元),603558,563178,449880,376016,326706,249228,197776,158548,136444,103830, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),154523,129365,109285,102578,72496,57064,41888,33470,26676,19620, 
 支付的各项税费(万元),83651,47736,51376,38437,35476,26585,21507,18351,13618,10229, 
 支付的其他与经营活动有关的现金(万元),107940,106904,94030,83059,61699,53541,42887,32953,27126,23955, 
 经营活动现金流出小计(万元),949671,847184,704571,600089,496377,386417,304059,243321,203863,157633, 
 经营活动产生的现金流量净额(万元),63577,39116,19263,18576,17622,22822,15767,10155,10690,5534, 
 收回投资所收到的现金(万元),233500,51500,12300,1200,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),2317,298,198,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),20,40,16,2,38,6,58,29,626,476, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,121,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,52,--,--,--,--,200,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),235838,51839,12514,1255,38,6,58,29,947,476, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),15603,14205,14611,19404,15863,14539,10375,9758,13956,2686, 
 投资所支付的现金(万元),301550,25073,39000,50673,694,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1161,354,4728,--,-44,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),6950,40768,21066,6700,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),325264,80399,79405,76777,16513,14539,10375,9758,13956,2686, 
 投资活动产生的现金流量净额(万元),-89427,-28561,-66891,-75522,-16475,-14533,-10317,-9730,-13009,-2210, 
 吸收投资收到的现金(万元),525,89179,--,--,74905,--,--,--,15638,392, 
 其中：子公司吸收少数股东投资收到的现金(万元),525,--,--,--,--,--,--,--,490,392, 
 取得借款收到的现金(万元),--,15000,68,70800,10000,25000,30700,30116,31840,17260, 
 发行债券收到的现金(万元),--,39840,159060,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,3100,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),525,147119,159128,70800,84905,25000,30700,30116,47477,17652, 
 偿还债务支付的现金(万元),51404,85068,53207,8300,32000,18600,34952,28288,24896,11180, 
 分配股利、利润或偿付利息所支付的现金(万元),21160,16850,13386,16644,858,1252,1240,1058,3541,494, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,919,--,--,--,--,5,399,527,272, 
 筹资活动现金流出小计(万元),72564,102838,66593,24944,32858,19852,36198,29745,28964,11947, 
 筹资活动产生的现金流量净额(万元),-72039,44281,92535,45856,52047,5148,-5498,371,18514,5705, 
 汇率变动对现金及现金等价物的影响(万元),52,-7,6,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-97836,54829,44913,-11091,53194,13437,-48,796,16195,9029, 
 加:期初现金及现金等价物余额(万元),193898,139068,94156,105236,52043,38605,38653,37857,21662,12634, 
 期末现金及现金等价物余额(万元),96061,193898,139068,94146,105236,52043,38605,38653,37857,21662, 
 净利润(万元),51977,42275,35357,34644,29504,23936,18197,13276,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),9369,7991,4744,5630,1227,1079,623,175,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6598,6500,5871,4696,3522,2361,2114,1846,--,--, 
 无形资产摊销(万元),837,789,786,456,214,113,111,89,--,--, 
 长期待摊费用摊销(万元),10634,6611,3452,6741,3661,2805,1827,1898,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-58,301,151,-642,133,70,32,31,--,--, 
 固定资产报废损失(万元),194,2,--,--,--,0,-0,0,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),4760,5761,3745,1105,810,1292,1241,1055,--,--, 
 投资损失(万元),-2400,-200,-280,-1,-50,-48,-21,-40,--,--, 
 递延所得税资产减少(万元),1607,474,-493,-1253,-489,-1179,-772,-338,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-22976,-33380,-38596,-30428,-16773,-16585,-4862,-8391,--,--, 
 经营性应收项目的减少(万元),-3124,-1629,-27284,-35926,-9446,-14082,-9368,-4906,--,--, 
 经营性应付项目的增加(万元),19583,8917,42969,33556,5309,23060,6645,5459,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-13424,-5295,-11159,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),63577,39116,19263,18576,17622,22822,15767,10155,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),96061,193898,139068,94146,105236,52043,38605,38653,37857,21662, 
 现金的期初余额(万元),193898,139068,94156,105236,52043,38605,38653,37857,21662,12634, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-97836,54829,44913,-11091,53194,13437,-48,796,16195,9029, 

