 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),1501671,1512634,1356324,1258034,1131528,958586,773230,662047, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),456,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),49353,32458,19541,21883,31161,28886,27054,51777, 
 经营活动现金流入小计(万元),1551481,1545091,1375865,1279917,1162690,987472,800283,713824, 
 购买商品、接受劳务支付的现金(万元),154095,209624,167571,148265,172667,182642,140504,186717, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),66927,64923,52696,39809,31860,27215,22961,16728, 
 支付的各项税费(万元),265623,242819,246600,218588,188288,153895,142643,104369, 
 支付的其他与经营活动有关的现金(万元),859754,831528,742119,661183,591817,512324,359256,250849, 
 经营活动现金流出小计(万元),1346397,1348894,1208986,1067844,984632,876076,665365,558664, 
 经营活动产生的现金流量净额(万元),205084,196198,166878,212073,178058,111396,134919,155160, 
 收回投资所收到的现金(万元),1498,--,--,--,10,--,--,--, 
 取得投资收益所收到的现金(万元),7840,9280,4000,--,--,727,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6848,118,8,59,22,23,1,105, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,2152, 
 收到的其他与投资活动有关的现金(万元),2920,20339,21082,55272,4021,19851,5079,10862, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),19105,29737,25090,55331,4052,20601,5081,13119, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),130983,145505,67787,48078,20488,51085,54334,37891, 
 投资所支付的现金(万元),47551,32139,64848,116911,8800,58900,20800,30000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,280149,--,109808,10547,--,--,--, 
 支付的其他与投资活动有关的现金(万元),267,2642,11395,33200,5000,9050,5333,1350, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),178801,460435,144030,307996,44835,119035,80467,69241, 
 投资活动产生的现金流量净额(万元),-159696,-430698,-118940,-252665,-40782,-98434,-75386,-56122, 
 吸收投资收到的现金(万元),--,--,367143,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),288300,225000,65649,346100,201000,121000,64390,41800, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1692,--,--,20,600,5367,--,--, 
 筹资活动现金流入小计(万元),289992,225000,432792,346120,201600,126367,64390,41800, 
 偿还债务支付的现金(万元),244000,45600,261249,314710,129000,55000,74260,48930, 
 分配股利、利润或偿付利息所支付的现金(万元),118898,117749,13752,13201,123656,107395,50363,4300, 
 其中：子公司支付给少数股东的股利、利润(万元),314,1173,--,--,17909,20730,42187,1934, 
 支付其他与筹资活动有关的现金(万元),20991,--,200,600,--,3883,--,--, 
 筹资活动现金流出小计(万元),383889,163349,275201,328511,252656,166278,124623,53230, 
 筹资活动产生的现金流量净额(万元),-93898,61651,157592,17609,-51056,-39911,-60233,-11430, 
 汇率变动对现金及现金等价物的影响(万元),6,-2,-1,0,--,-0,--,--, 
 现金及现金等价物净增加额(万元),-48504,-172852,205528,-22983,86220,-26950,-701,87608, 
 加:期初现金及现金等价物余额(万元),217811,390662,185134,208117,121897,148846,149292,61683, 
 期末现金及现金等价物余额(万元),169307,217811,390662,185134,208117,121897,148591,149292, 
 净利润(万元),190749,163894,176991,353370,150879,134767,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),4175,6792,14292,1158,2481,1080,--,--, 
