 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),49977,35449,30314,26674,22797,20957,20208, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),807,317,529,170,57,227,154, 
 经营活动现金流入小计(万元),50784,35766,30842,26844,22854,21184,20362, 
 购买商品、接受劳务支付的现金(万元),31343,22626,17357,16976,15742,14795,14478, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7242,5314,4031,3319,2623,2040,1575, 
 支付的各项税费(万元),3250,3062,2557,2283,1910,1819,1516, 
 支付的其他与经营活动有关的现金(万元),3743,2704,2034,1825,1251,1035,958, 
 经营活动现金流出小计(万元),45578,33706,25980,24403,21525,19690,18527, 
 经营活动产生的现金流量净额(万元),5206,2059,4863,2440,1329,1494,1836, 
 收回投资所收到的现金(万元),54000,28000,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),579,246,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,8,1,1,13,2,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),121,93,3,3,3,2,1, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),54710,28347,4,3,16,4,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9923,3100,4943,1463,1657,1489,3143, 
