 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),164780,176732,157349,119216,107233,75880,60078,57089,65319,64336,87259,89184,58323, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,0,278, 
 收到的其他与经营活动有关的现金(万元),10767,4646,1415,1099,12961,39053,2268,2561,423,402,2788,196,0, 
 经营活动现金流入小计(万元),175547,181378,158764,120314,120194,114933,62346,59650,65742,64738,90046,89380,58601, 
 购买商品、接受劳务支付的现金(万元),46917,28840,27814,31852,28098,20652,26974,21023,56555,46759,45447,55582,31010, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),20910,14390,12031,12617,10850,7837,6959,6434,7396,7257,6531,6252,4343, 
 支付的各项税费(万元),24501,25512,19646,15892,13730,12398,11424,7773,6672,7544,11112,7875,5912, 
 支付的其他与经营活动有关的现金(万元),40974,23493,23661,10521,8997,9112,6694,5900,4694,5629,4565,6061,6581, 
 经营活动现金流出小计(万元),133301,92234,83152,70882,61675,49999,52052,41130,75317,67188,67655,75770,47846, 
 经营活动产生的现金流量净额(万元),42246,89144,75612,49432,58519,64934,10295,18520,-9575,-2450,22391,13609,10755, 
 收回投资所收到的现金(万元),--,718,--,--,--,--,--,2,3000,3000,900,0,3550, 
 取得投资收益所收到的现金(万元),4093,1715,1393,500,740,--,240,110,493,223,201,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),29,111,27,2,1,36,387,105,722,89,10,243,118, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,10848,--,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),264409,85735,28800,1520,180,1400,--,--,9,1050,100,225,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),268532,88278,30220,2022,921,12284,627,217,4224,4361,1210,469,3668, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),54547,40195,13425,26229,20663,11507,12003,4006,4380,4675,1230,1603,1858, 
 投资所支付的现金(万元),2040,7250,5000,10000,--,100,--,--,3703,4550,2100,0,363, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,-0,--,--,--,--,--,--,--,2250,0, 
