 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),59868,67867,56807,70263,75881,74680,50551,33446, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1851,2019,3029,4106,3836,3066,1365,1221, 
 收到的其他与经营活动有关的现金(万元),2865,2488,1450,803,1805,650,912,271, 
 经营活动现金流入小计(万元),64584,72373,61286,75172,81521,78396,52827,34938, 
 购买商品、接受劳务支付的现金(万元),23857,29344,17456,17714,25118,31562,19217,13950, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13856,14584,11982,9389,8599,7457,5286,3961, 
 支付的各项税费(万元),7449,9759,15312,15841,13543,9223,6305,3580, 
 支付的其他与经营活动有关的现金(万元),6860,7442,6671,6923,6993,7310,5338,3763, 
 经营活动现金流出小计(万元),52022,61129,51421,49866,54253,55552,36146,25254, 
 经营活动产生的现金流量净额(万元),12562,11244,9865,25305,27268,22845,16681,9684, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1141,246,99,--,--,--,159,--, 
