 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),89463,77252,65073,60381,58019,59845,53244,42300, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,66,2,193,268,498,--, 
 收到的其他与经营活动有关的现金(万元),1031,678,1182,2403,758,356,914,2518, 
 经营活动现金流入小计(万元),90493,77930,66320,62786,58970,60468,54655,44818, 
 购买商品、接受劳务支付的现金(万元),49581,35734,29601,31494,28170,30988,24737,23938, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9766,8710,6873,6360,5329,4994,4703,3480, 
 支付的各项税费(万元),5089,4349,4376,2684,3057,1504,5121,3597, 
 支付的其他与经营活动有关的现金(万元),10690,9979,8436,8585,11142,9975,8741,7410, 
 经营活动现金流出小计(万元),75126,58773,49285,49123,47699,47461,43303,38425, 
 经营活动产生的现金流量净额(万元),15367,19158,17035,13663,11271,13007,11353,6393, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),220,373,242,79,52,33,18,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),50,88,23,3,14,13,11,429, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),20000,43248,26350,--,204,--,--,1127, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),20270,43709,26614,81,269,46,29,1557, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12360,3156,3017,2185,1248,664,521,3298, 
 投资所支付的现金(万元),4500,3000,--,--,--,--,--,275, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),16990,28030,46304,200,--,--,--,1127, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),33850,34186,49322,2385,1248,664,521,4700, 
 投资活动产生的现金流量净额(万元),-13581,9523,-22707,-2304,-979,-619,-492,-3143, 
 吸收投资收到的现金(万元),2875,--,--,35438,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,3000,2550,3550, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1381,231,638,597,463,--,--,--, 
 筹资活动现金流入小计(万元),4256,231,638,36035,463,3000,2550,3550, 
 偿还债务支付的现金(万元),--,--,--,--,3000,2550,3550,300, 
 分配股利、利润或偿付利息所支付的现金(万元),15000,22500,7500,6000,5034,5178,271,5316, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),806,796,236,1280,429,463,--,--, 
 筹资活动现金流出小计(万元),15806,23296,7736,7280,8463,8192,3821,5616, 
 筹资活动产生的现金流量净额(万元),-11550,-23065,-7098,28755,-8000,-5192,-1271,-2066, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-9763,5616,-12770,40113,2292,7197,9590,1185, 
 加:期初现金及现金等价物余额(万元),58368,52752,65522,25409,23117,24556,6330,5145, 
 期末现金及现金等价物余额(万元),48604,58368,52752,65522,25409,31753,15920,6330, 
 净利润(万元),23459,18530,13925,13381,12359,12804,11525,10110, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1858,96,323,62,438,52,10,60, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),431,390,379,386,401,436,459,488, 
 无形资产摊销(万元),111,106,90,84,71,68,66,29, 
 长期待摊费用摊销(万元),16,12,19,20,29,26,20,28, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-40,-8,-5,1,1,-3,3,24, 
 固定资产报废损失(万元),-0,--,40,--,--,--,--,--, 
 公允价值变动损失(万元),-7286,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),-7,--,--,--,34,178,271,116, 
 投资损失(万元),44,-355,-228,-79,-52,-33,-18,-1, 
 递延所得税资产减少(万元),-67,379,-154,-16,-44,-56,119,-168, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-2475,-298,321,-921,1095,-1923,229,-3989, 
 经营性应收项目的减少(万元),-2432,-1902,294,974,-14034,-2765,-4284,-1163, 
 经营性应付项目的增加(万元),1051,2206,2033,-231,10974,4224,2954,841, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),705,--,--,--,--,--,--,19, 
 经营活动产生现金流量净额(万元),15367,19158,17035,13663,11271,13007,11353,6393, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),48604,58368,52752,65522,25409,23117,15920,6330, 
 现金的期初余额(万元),58368,52752,65522,25409,23117,15920,6330,5145, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-9763,5616,-12770,40113,2292,7197,9590,1185, 

