 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),432237,186215,61620,6381,7736,5912,396,--,--,42,554,352,1528, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到的其他与经营活动有关的现金(万元),22654,16857,4182,48,1383,387,4,1,500,300,728,4992,1629, 
 经营活动现金流入小计(万元),454891,203072,65802,6429,9119,6299,400,1,500,342,1283,5344,3157, 
 购买商品、接受劳务支付的现金(万元),306843,143439,31619,4665,3054,3821,432,--,--,0,13,146,721, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付给职工以及为职工支付的现金(万元),7012,5110,3611,768,647,575,238,249,308,353,326,292,365, 
 支付的各项税费(万元),45760,18314,22010,592,651,1672,0,--,3,17,59,33,37, 
 支付的其他与经营活动有关的现金(万元),38939,29152,4480,1561,1008,819,523,659,1055,559,933,5015,1413, 
 经营活动现金流出小计(万元),398554,196014,61720,7586,5361,6887,1193,908,1367,929,1331,5486,2536, 
 经营活动产生的现金流量净额(万元),56337,7057,4081,-1157,3758,-588,-793,-907,-867,-587,-49,-142,621, 
 收回投资所收到的现金(万元),528500,4900,43000,--,--,--,--,--,--,0,16,604,--, 
 取得投资收益所收到的现金(万元),4309,751,962,--,--,--,--,--,386,0,--,1,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),9,--,13,--,2,24,--,--,--,0,2,0,13, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到的其他与投资活动有关的现金(万元),--,--,309,--,--,--,--,--,--,0,--,0,2000, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 投资活动现金流入小计(万元),532818,5651,44284,0,2,24,0,0,386,0,18,605,2014, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),23819,18901,6766,4606,4844,3425,1,25,0,49,29,1,26, 
 投资所支付的现金(万元),503500,43677,4900,--,510,490,--,--,--,0,--,0,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),37,49291,--,--,--,--,--,--,--,0,--,0,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,67,0,400, 
