 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),30127,34539,17008,13810,13397,43887,43543,17300, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,43,37,43,--,--,--,279, 
 收到的其他与经营活动有关的现金(万元),300,125,647,210,345,742,119,8, 
 经营活动现金流入小计(万元),30427,34707,17693,14063,13742,44629,43662,17588, 
 购买商品、接受劳务支付的现金(万元),14101,13279,11043,10165,8617,30079,22695,10104, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3876,3226,2209,1825,2247,3955,2768,1064, 
 支付的各项税费(万元),9221,6793,2702,560,1457,4719,2754,1561, 
 支付的其他与经营活动有关的现金(万元),3618,1726,984,817,849,2888,1610,1248, 
 经营活动现金流出小计(万元),30815,25024,16938,13367,13169,41641,29827,13977, 
 经营活动产生的现金流量净额(万元),-389,9683,755,697,573,2988,13835,3611, 
 收回投资所收到的现金(万元),44363,22165,5935,11040,6605,--,--,--, 
 取得投资收益所收到的现金(万元),70,34,224,56,58,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,0,--,2,--,663,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,1800,200,--,780,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),44433,22199,7959,11296,6665,780,663,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1266,600,1040,935,1612,3984,1866,2236, 
 投资所支付的现金(万元),44363,21315,5645,10820,6525,--,--,--, 
