 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),55680,55716,53324,53392,54236,54915,48871,40572, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),390,634,1268,285,168,136,255,202, 
 经营活动现金流入小计(万元),56069,56350,54593,53677,54404,55051,49126,40774, 
 购买商品、接受劳务支付的现金(万元),23202,22548,19428,19241,19716,19238,20953,19155, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12596,12152,11192,10592,10387,9971,7692,6538, 
 支付的各项税费(万元),8842,8776,8561,9138,8706,8952,7441,5925, 
 支付的其他与经营活动有关的现金(万元),4813,4781,5626,5465,4792,5578,5301,3118, 
 经营活动现金流出小计(万元),49453,48258,44807,44436,43600,43739,41388,34736, 
 经营活动产生的现金流量净额(万元),6617,8092,9786,9241,10804,11312,7738,6038, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,971,227, 
 取得投资收益所收到的现金(万元),2090,1712,27,1,1,1,29,35, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,12,--,1,11,14,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,324,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),167500,178500,900,--,2039,19,2392,747, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),169590,180537,939,1,2041,30,3405,1018, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1697,4591,5889,5287,10866,4873,2246,2443, 
 投资所支付的现金(万元),382,4597,--,--,--,13,--,341, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,4706,--, 
 支付的其他与投资活动有关的现金(万元),167500,178500,--,600,--,--,19,2093, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),169579,187688,5889,5887,10866,4885,6970,4876, 
 投资活动产生的现金流量净额(万元),10,-7151,-4950,-5887,-8825,-4855,-3565,-3858, 
 吸收投资收到的现金(万元),--,--,49402,--,--,--,5,2300, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,11800,--,--,--,2000,2000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,61202,0,0,0,2005,4300, 
 偿还债务支付的现金(万元),--,--,11800,--,--,2000,2000,--, 
 分配股利、利润或偿付利息所支付的现金(万元),3840,3200,3093,2151,3142,1831,3142,4365, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,22,--, 
 支付其他与筹资活动有关的现金(万元),--,--,863,96,--,--,429,21, 
 筹资活动现金流出小计(万元),3840,3200,15756,2247,3142,3831,5571,4386, 
 筹资活动产生的现金流量净额(万元),-3840,-3200,45446,-2247,-3142,-3831,-3566,-86, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),2787,-2259,50282,1108,-1163,2626,607,2095, 
 加:期初现金及现金等价物余额(万元),61276,63534,13253,12145,13308,10682,10075,7980, 
 期末现金及现金等价物余额(万元),64063,61276,63534,13253,12145,13308,10682,10075, 
 净利润(万元),8413,9260,9177,9404,8650,8425,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),14,0,--,1,-4,547,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),990,857,591,665,721,698,--,--, 
 无形资产摊销(万元),121,132,95,103,144,121,--,--, 
 长期待摊费用摊销(万元),740,757,635,726,833,761,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),2,4,-9,-74,3,2,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,-19,-19,-19,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,197,--,--,92,--,--, 
 投资损失(万元),-2284,-2148,--,-1,-1,10,--,--, 
 递延所得税资产减少(万元),156,-117,-61,26,40,-114,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-837,-192,-426,-414,180,-857,--,--, 
 经营性应收项目的减少(万元),-180,-481,-88,-792,535,572,--,--, 
 经营性应付项目的增加(万元),-379,422,329,-287,-279,1075,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),-140,-401,-655,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),6617,8092,9786,9241,10804,11312,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),64063,61276,63534,13253,12145,13308,10682,10075, 
 现金的期初余额(万元),61276,63534,13253,12145,13308,10682,10075,7980, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2787,-2259,50282,1108,-1163,2626,607,2095, 

