 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),1080210,1069994,974553,143238,135211,152594,141758,134322,115325,117088,111474,92545,91233, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),77,2,--,275,283,91,47,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),36153,17276,29852,1869,1803,1973,4095,2611,6742,1230,5945,5357,12412, 
 经营活动现金流入小计(万元),1116439,1087272,1004405,145383,137297,154658,145900,136933,122067,118318,117419,97901,103645, 
 购买商品、接受劳务支付的现金(万元),1027070,923817,872275,69609,70810,74667,72480,74762,57126,58055,53216,46289,43137, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6915,7753,7250,19236,17450,20160,17358,16571,16828,14586,11682,8524,7733, 
 支付的各项税费(万元),47932,58562,45706,24497,22197,27431,25563,26826,20756,21603,19749,16210,17439, 
 支付的其他与经营活动有关的现金(万元),105602,76522,63154,7419,7228,10899,9739,7734,12613,10753,14771,14513,14111, 
 经营活动现金流出小计(万元),1187519,1066655,988384,120761,117685,133157,125140,125894,107323,104997,99418,85536,82419, 
 经营活动产生的现金流量净额(万元),-71081,20617,16021,24622,19612,21502,20760,11040,14744,13321,18001,12366,21226, 
 收回投资所收到的现金(万元),6420,92929,164305,26154,20070,9915,--,--,--,--,419,280,39, 
 取得投资收益所收到的现金(万元),38,290,223,--,20,--,170,--,10,--,10,15,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,3,99,25,119,485,89,1340,4232,1333,892,638,816, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,600,450,--,1916,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),40000,--,216345,1000,--,--,--,--,--,--,--,--,1863, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),46461,93223,380972,27779,20659,10400,2175,1340,4242,1333,1321,933,2718, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),40228,7008,8389,2938,6495,12838,11144,12446,8282,12259,16892,6318,4745, 
 投资所支付的现金(万元),8445,43443,289148,33000,23000,--,--,--,--,--,--,--,2082, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),3636,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),40208,--,900,--,--,--,--,--,--,--,--,--,9, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),92517,50451,298437,35938,29495,12838,11144,12446,8282,12259,16892,6318,6836, 
 投资活动产生的现金流量净额(万元),-46056,42772,82535,-8159,-8836,-2438,-8969,-11106,-4039,-10926,-15570,-5386,-4118, 
 吸收投资收到的现金(万元),450,--,100,--,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),450,--,100,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),59680,31555,56883,--,--,7939,12000,15000,8000,13000,15990,16000,20150, 
 发行债券收到的现金(万元),41748,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),8156,12548,3681,--,--,--,--,1028,542,699,201,312,18270, 
 筹资活动现金流入小计(万元),110034,44103,60664,0,0,7939,12000,16028,8542,13699,16191,16312,38420, 
 偿还债务支付的现金(万元),40465,39877,52102,--,6259,13680,15000,8000,12000,14000,17990,15460,50667, 
 分配股利、利润或偿付利息所支付的现金(万元),31209,2924,2420,--,254,5781,6642,4530,5423,628,664,5916,5351, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,5481,5929,--,4413,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),9282,57516,2562,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),80956,100316,57085,0,6513,19461,21642,12530,17423,14628,18654,21376,56018, 
 筹资活动产生的现金流量净额(万元),29078,-56213,3580,0,-6513,-11522,-9642,3498,-8881,-930,-2463,-5064,-17597, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-88059,7176,102135,16463,4262,7542,2150,3432,1824,1465,-32,1916,-490, 
 加:期初现金及现金等价物余额(万元),127728,120552,18417,25765,21503,13961,11812,8380,6556,5091,5123,3207,3696, 
 期末现金及现金等价物余额(万元),39669,127728,120552,42228,25765,21503,13961,11812,8380,6556,5091,5123,3207, 
 净利润(万元),56462,58101,55126,6428,9471,19206,10587,12418,11337,3833,13054,13123,9794, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),5825,779,1742,2041,786,3607,1138,-255,1808,64,-3191,683,-710, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4447,4031,2928,6239,6384,6093,5706,5413,5841,4678,4682,4964,4979, 
 无形资产摊销(万元),1446,1334,1231,488,528,501,440,280,221,236,227,191,241, 
 长期待摊费用摊销(万元),81,151,132,76,10,4,0,--,--,--,--,36,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-0,38,-92,67,-177,-46,1581,-55,291,2933,1518,111,85, 
 固定资产报废损失(万元),96,--,--,--,--,--,0,--,--,761,--,--,--, 
 公允价值变动损失(万元),--,--,--,-64,--,--,0,--,--,0,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),5346,2922,2740,1069,1423,304,707,476,368,628,664,878,965, 
 投资损失(万元),-37,-278,-224,-1267,-112,-4497,-693,-163,-10,-60,-429,-1641,503, 
 递延所得税资产减少(万元),-758,-34,-133,37,73,51,111,4,-146,-24,26,5,8, 
 递延所得税负债增加(万元),-54,-67,-41,10,--,--,0,--,--,--,0,--,--, 
 存货的减少(万元),-3231,-1926,-371,6829,3442,-3699,1326,-10293,633,7330,-5826,-1882,-4681, 
 经营性应收项目的减少(万元),-142689,-27841,-49482,-1031,1905,-1029,-2480,1926,-621,-1124,2403,855,-8717, 
 经营性应付项目的增加(万元),1986,-16592,2463,3701,-4121,1007,2336,1288,-4978,-5935,4873,-4958,18757, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,0,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-71081,20617,16021,24622,19612,21502,20760,11040,14744,13321,18001,12366,21226, 
 债务转为资本(万元),--,--,--,--,--,--,0,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,0,--,--,--,--,--,--, 
 现金的期末余额(万元),39669,127728,120552,42228,25765,21503,13961,11812,8380,6556,5091,5123,3207, 
 现金的期初余额(万元),127728,120552,18417,25765,21503,13961,11812,8380,6556,5091,5123,3207,3696, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,0,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,0,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-88059,7176,102135,16463,4262,7542,2150,3432,1824,1465,-32,1916,-490, 

