 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),9466680,8201140,6707292,5701037,4663158,3883114,3469694,2832992,2422994,2080140,1644820,1475385, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),789,345,453,402,329,250,114,50,911,8,53,270, 
 收到的其他与经营活动有关的现金(万元),314236,297346,194350,125220,90727,62705,45018,44508,19789,31683,11482,22797, 
 经营活动现金流入小计(万元),9781705,8498832,6902094,5826660,4754214,3946069,3514826,2877550,2443695,2111830,1656355,1498452, 
 购买商品、接受劳务支付的现金(万元),8888175,7934336,6321111,5377353,4437718,3721139,3366377,2736031,2428971,2070351,1535643,1437021, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),259569,219678,173018,134108,102407,74094,63066,52597,42609,34655,24408,13888, 
 支付的各项税费(万元),156222,126254,100840,82034,66214,48558,45103,38931,28161,26796,18685,17241, 
 支付的其他与经营活动有关的现金(万元),355536,319768,263999,189568,165044,88431,77173,84352,47138,32198,28144,23707, 
 经营活动现金流出小计(万元),9659502,8600036,6858968,5783064,4771382,3932222,3551719,2911911,2546878,2164000,1606880,1491857, 
 经营活动产生的现金流量净额(万元),122202,-101205,43126,43596,-17168,13847,-36893,-34361,-103183,-52170,49475,6595, 
 收回投资所收到的现金(万元),6357,40004,84338,16424,13407,10953,1000,2376,--,--,7552,0, 
 取得投资收益所收到的现金(万元),3526,4074,3716,984,381,81,48,117,--,578,--,233, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),54423,5542,445,408,361,635,271,153,209,945,96,188, 
 处置子公司及其他营业单位收到的现金净额(万元),2413,1066,--,--,--,8145,18011,7080,500,10,--,0, 
 收到的其他与投资活动有关的现金(万元),570081,269574,3257,5206,728,242,2095,1972,1598,2234,1743,998, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流入小计(万元),636800,320260,91755,23023,14877,20057,21426,11698,2307,3768,9391,1418, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),181483,109034,115049,100906,94556,61381,62313,48631,38257,30586,31490,29303, 
 投资所支付的现金(万元),87456,104273,123298,71605,15416,7688,25472,13133,3975,600,4752,4324, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),3352,6286,1113,4187,7018,409,4450,--,--,1197,--,-4695, 
 支付的其他与投资活动有关的现金(万元),516334,300296,2075,112,395,--,--,--,109,38,294,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流出小计(万元),788626,519890,241535,176809,117386,69478,92235,61763,42341,32422,36536,28932, 
 投资活动产生的现金流量净额(万元),-151826,-199629,-149780,-153786,-102510,-49421,-70809,-50066,-40034,-28654,-27145,-27513, 
 吸收投资收到的现金(万元),62686,642069,148764,123942,241428,2990,10036,6909,196033,10300,--,46453, 
 其中：子公司吸收少数股东投资收到的现金(万元),62686,--,22012,18052,5960,2990,10036,--,--,--,--,0, 
 取得借款收到的现金(万元),2070581,1342847,860911,945456,614089,587424,441882,319419,205571,216320,88413,83125, 
 发行债券收到的现金(万元),770000,550000,612948,189317,110000,79760,228776,79680,--,--,--,0, 
 收到其他与筹资活动有关的现金(万元),5439,21064,12000,--,--,--,--,--,47995,--,--,3053, 
 筹资活动现金流入小计(万元),2908706,2555980,1634623,1258714,965517,670174,680694,406008,449598,226620,88413,132632, 
 偿还债务支付的现金(万元),2361048,1813712,1537135,846115,750068,518283,519909,189988,285480,97080,72826,60506, 
 分配股利、利润或偿付利息所支付的现金(万元),98340,72789,72824,46736,53136,36469,27118,33229,12360,28233,6459,4922, 
 其中：子公司支付给少数股东的股利、利润(万元),1629,1840,526,808,322,122,73,--,--,--,--,0, 
 支付其他与筹资活动有关的现金(万元),224240,61807,66232,88154,54577,2064,7383,22521,729,13626,43066,304, 
 筹资活动现金流出小计(万元),2683628,1948309,1676191,981005,857781,556816,554410,245738,298569,138938,122351,65733, 
 筹资活动产生的现金流量净额(万元),225078,607671,-41568,277709,107737,113358,126285,160271,151029,87682,-33938,66899, 
 汇率变动对现金及现金等价物的影响(万元),-37,-52,50,--,--,--,--,--,--,--,--,0, 
 现金及现金等价物净增加额(万元),195418,306785,-148172,167518,-11941,77784,18583,75844,7813,6858,-11608,45981, 
 加:期初现金及现金等价物余额(万元),555959,249175,397347,229829,241769,163985,145402,69558,60559,53701,65309,19328, 
 期末现金及现金等价物余额(万元),751377,555959,249175,397347,229829,241769,163985,145402,68371,60559,53701,65309, 
 净利润(万元),138147,147292,90434,70387,56827,47088,41260,37556,36026,30379,20266,15943, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 资产减值准备(万元),6742,9392,9293,5261,2928,1896,950,1140,459,373,545,295, 
