 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),153779,145187,142368,110837,94062,89241,76864,75091, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1338,1569,1685,1488,1843,1375,1225,1423, 
 收到的其他与经营活动有关的现金(万元),2547,5772,822,700,2182,316,1732,283, 
 经营活动现金流入小计(万元),157664,152528,144874,113025,98087,90932,79820,76798, 
 购买商品、接受劳务支付的现金(万元),83466,98472,94073,76119,59236,56803,59267,63532, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11890,10433,9368,8175,7324,5924,5915,3913, 
 支付的各项税费(万元),12183,8018,7248,6362,3315,4699,3500,3002, 
 支付的其他与经营活动有关的现金(万元),8076,7149,10501,7662,10609,6965,4479,6400, 
 经营活动现金流出小计(万元),115615,124073,121190,98318,80483,74390,73161,76848, 
 经营活动产生的现金流量净额(万元),42049,28455,23684,14707,17604,16542,6660,-51, 
 收回投资所收到的现金(万元),68000,47500,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),584,565,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),61,8,22,60,62,172,413,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1889,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),70534,48073,22,60,62,172,413,8, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13972,8421,10692,6945,8900,8426,3812,4443, 
 投资所支付的现金(万元),68000,47500,--,--,500,900,506,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,1412,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),81972,55921,10692,6945,9400,9326,5730,4443, 
 投资活动产生的现金流量净额(万元),-11438,-7849,-10671,-6885,-9338,-9154,-5318,-4435, 
 吸收投资收到的现金(万元),2125,--,64472,--,--,4667,1080,150, 
 其中：子公司吸收少数股东投资收到的现金(万元),2125,--,1950,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,4000,9500,18218,18534,30590,19170, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,1408,--, 
 筹资活动现金流入小计(万元),2125,0,68472,9500,18218,23200,33078,19320, 
 偿还债务支付的现金(万元),--,--,9000,12292,26780,23608,27448,5216, 
 分配股利、利润或偿付利息所支付的现金(万元),9887,7117,133,635,730,5251,10674,972, 
 其中：子公司支付给少数股东的股利、利润(万元),2387,--,--,330,--,2326,374,435, 
 支付其他与筹资活动有关的现金(万元),--,254,240,--,--,1408,--,--, 
 筹资活动现金流出小计(万元),9887,7371,9373,12927,27510,30267,38123,6188, 
 筹资活动产生的现金流量净额(万元),-7762,-7371,59098,-3427,-9292,-7066,-5045,13132, 
 汇率变动对现金及现金等价物的影响(万元),334,-1330,1987,1051,-103,-178,-2,-287, 
 现金及现金等价物净增加额(万元),23182,11905,74098,5446,-1129,143,-3705,8359, 
 加:期初现金及现金等价物余额(万元),101021,89117,15019,9572,10702,10559,14263,5904, 
 期末现金及现金等价物余额(万元),124203,101021,89117,15019,9572,10702,10559,14263, 
 净利润(万元),42618,30877,25744,15970,9443,8289,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-780,252,35,1141,15,-16,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4571,4204,3873,3497,3267,2670,--,--, 
 无形资产摊销(万元),179,95,101,100,98,71,--,--, 
 长期待摊费用摊销(万元),564,536,300,213,154,96,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-35,--,29,173,195,468,--,--, 
 固定资产报废损失(万元),49,97,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,-40,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),-351,1330,-1861,-753,823,1324,--,--, 
 投资损失(万元),-1167,-1016,-487,-640,-744,349,--,--, 
 递延所得税资产减少(万元),111,-67,25,-191,-250,-17,--,--, 
 递延所得税负债增加(万元),--,--,--,--,-6,5,--,--, 
 存货的减少(万元),-775,-4367,-2157,2564,-2077,-1183,--,--, 
 经营性应收项目的减少(万元),-9914,4337,-8254,-5390,-2874,-414,--,--, 
 经营性应付项目的增加(万元),6978,-7825,6335,-1977,9455,4934,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,106,6,--,--, 
 经营活动产生现金流量净额(万元),42049,28455,23684,14707,17604,16542,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),124203,101021,89117,15019,9572,10702,10559,14263, 
 现金的期初余额(万元),101021,89117,15019,9572,10702,10559,14263,5904, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),23182,11905,74098,5446,-1129,143,-3705,8359, 

