 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),126296,85841,81395,69733,58853,52066,43490, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),336,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),6679,6849,4629,4739,2311,1701,1199, 
 经营活动现金流入小计(万元),133310,92690,86024,74471,61164,53766,44689, 
 购买商品、接受劳务支付的现金(万元),64722,47115,34428,31801,26494,25533,19480, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23207,19510,15340,14240,12031,9199,8016, 
 支付的各项税费(万元),11330,8285,8731,7907,6456,4945,4910, 
 支付的其他与经营活动有关的现金(万元),18509,16598,14594,12559,10019,8804,7563, 
 经营活动现金流出小计(万元),117768,91508,73093,66507,54999,48482,39969, 
 经营活动产生的现金流量净额(万元),15542,1182,12931,7964,6165,5285,4720, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),127,2,71,1525,7,5,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),5901,20090,313,443,2177,50,280, 
