 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),1018215,859051,722023,610822,531221,431271,377597, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),55282,36632,30224,38839,9118,2629,1481, 
 经营活动现金流入小计(万元),1073497,895683,752247,649662,540339,433900,379077, 
 购买商品、接受劳务支付的现金(万元),579060,503670,434211,378378,287699,263579,230876, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),164604,128227,102937,84359,71007,56460,47666, 
 支付的各项税费(万元),67933,62200,53877,47467,41604,32861,30009, 
 支付的其他与经营活动有关的现金(万元),174536,137547,111661,92599,95171,52177,41595, 
 经营活动现金流出小计(万元),986133,831644,702687,602803,495482,405078,350146, 
 经营活动产生的现金流量净额(万元),87364,64039,49560,46859,44858,28822,28931, 
 收回投资所收到的现金(万元),248500,23000,--,--,--,42390,65601, 
 取得投资收益所收到的现金(万元),1969,107,--,2,14,59,85, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),552,454,1808,234,252,389,251, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),379,741,--,4600,1500,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),251399,24302,1808,4835,1765,42838,65936, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),55439,66853,30735,24784,26182,36399,5985, 
 投资所支付的现金(万元),196350,96150,5147,542,--,42190,65701, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),31232,3489,8466,56,165,--,--, 
 支付的其他与投资活动有关的现金(万元),117,773,--,1,4602,373,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),283139,167265,44349,25382,30948,78963,71686, 
 投资活动产生的现金流量净额(万元),-31740,-142963,-42541,-20547,-29183,-36125,-5750, 
 吸收投资收到的现金(万元),1226,99151,2315,9000,--,--,4490, 
 其中：子公司吸收少数股东投资收到的现金(万元),1226,2530,2315,--,--,--,--, 
 取得借款收到的现金(万元),69120,66714,44116,34293,61636,31000,14720, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,660,442,423, 
 筹资活动现金流入小计(万元),70346,165865,46431,43293,62296,31442,19633, 
 偿还债务支付的现金(万元),85355,56114,29231,59260,39635,14620,12900, 
 分配股利、利润或偿付利息所支付的现金(万元),26274,2053,16027,2132,35391,4725,10111, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,3241,--,1879, 
 支付其他与筹资活动有关的现金(万元),2383,1555,--,7418,--,2034,12536, 
 筹资活动现金流出小计(万元),114012,59722,45259,68810,75026,21379,35547, 
 筹资活动产生的现金流量净额(万元),-43666,106143,1172,-25517,-12731,10063,-15914, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),11958,27219,8191,795,2944,2760,7267, 
 加:期初现金及现金等价物余额(万元),59122,31903,23713,22918,19974,17214,9946, 
 期末现金及现金等价物余额(万元),71081,59122,31903,23713,22918,19974,17214, 
 净利润(万元),52569,47461,42861,42226,30833,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),1117,1451,870,258,592,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),10655,7153,5018,3906,3386,--,--, 
 无形资产摊销(万元),1052,628,492,350,192,--,--, 
 长期待摊费用摊销(万元),12065,8285,6119,4857,4223,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-80,137,20,18,-42,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),2397,1865,1312,1643,2521,--,--, 
 投资损失(万元),-2312,-703,--,-2,--,--,--, 
 递延所得税资产减少(万元),-639,-1418,-105,-12,-14,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),-14097,-42082,-27409,-25473,-3794,--,--, 
 经营性应收项目的减少(万元),-12001,-14291,-13456,-7,-8642,--,--, 
 经营性应付项目的增加(万元),48722,68636,38823,10468,45434,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),-12084,-13084,1002,167,--,--,--, 
 经营活动产生现金流量净额(万元),87364,64039,49560,46859,44858,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),71081,59122,31903,23713,22918,19974,17214, 
 现金的期初余额(万元),59122,31903,23713,22918,19974,17214,9946, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),11958,27219,8191,795,2944,2760,7267, 

