 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),45430,34521,33769,33895,45901,40716, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),4506,3307,3501,3503,4053,2658, 
 收到的其他与经营活动有关的现金(万元),2334,1099,1025,2622,2618,4299, 
 经营活动现金流入小计(万元),52270,38926,38295,40019,52571,47672, 
 购买商品、接受劳务支付的现金(万元),20937,17150,15325,15054,25834,27613, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11275,9406,9159,9926,9426,7695, 
 支付的各项税费(万元),5385,4484,4465,4138,4988,4836, 
 支付的其他与经营活动有关的现金(万元),3940,3328,3235,4187,5190,6372, 
 经营活动现金流出小计(万元),41537,34367,32184,33305,45439,46517, 
 经营活动产生的现金流量净额(万元),10733,4559,6110,6714,7132,1155, 
 收回投资所收到的现金(万元),--,1300,--,21200,17523,100, 
 取得投资收益所收到的现金(万元),--,92,108,37,35,11, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),47,180,126,107,--,2764, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,300,500, 
 收到的其他与投资活动有关的现金(万元),696,150,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),744,1721,234,21344,17858,3375, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5710,7928,2831,4934,8248,1900, 
 投资所支付的现金(万元),--,1300,7,21600,17430,597, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),1202,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6912,9228,2837,26534,25678,2497, 
 投资活动产生的现金流量净额(万元),-6168,-7507,-2604,-5191,-7821,878, 
 吸收投资收到的现金(万元),--,9000,--,13061,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),19100,22100,14990,18923,9781,13247, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,2159,50,2848,--,2249, 
 筹资活动现金流入小计(万元),19100,33259,15040,34833,9781,15497, 
 偿还债务支付的现金(万元),22650,19640,10400,16177,9848,11751, 
 分配股利、利润或偿付利息所支付的现金(万元),1770,679,3626,18127,999,506, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),308,5241,3107,4118,960,1233, 
