 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),904838,932516,654240,586025,475425,489309,386073,434438,358074,211591,118647,7395, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 收到的其他与经营活动有关的现金(万元),8224,8548,7106,3400,7053,1991,2950,1337,134892,264052,61999,24931, 
 经营活动现金流入小计(万元),913062,941064,661346,589425,482478,491300,389023,435774,492965,475643,180645,32326, 
 购买商品、接受劳务支付的现金(万元),216871,330265,254127,210229,120266,276741,199216,188776,227069,165762,113298,7648, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
 支付给职工以及为职工支付的现金(万元),110937,93124,89424,68706,67062,63385,35025,34780,25731,12992,469,45, 
 支付的各项税费(万元),198933,169235,73695,19445,11137,25095,31496,35852,12219,2298,2287,66, 
 支付的其他与经营活动有关的现金(万元),59803,46877,66881,42081,14076,14177,28988,20002,12127,241326,44697,32886, 
 经营活动现金流出小计(万元),586543,639501,484127,340463,212541,379398,294726,279409,277146,422378,160751,40645, 
 经营活动产生的现金流量净额(万元),326519,301563,177219,248962,269937,111902,94297,156365,215819,53265,19894,-8319, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,3456,--,0,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--, 
