 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),2287893,2407575,1737390,1466108,1231597,853752,634098,371504,238887,99111,100955,59339,17567,10266, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的税费返还(万元),171505,196097,91101,69219,65980,41958,41646,29843,20963,4703,3077,1446,83,56, 
 收到的其他与经营活动有关的现金(万元),49674,33995,30744,14616,12593,12188,8480,5830,3165,2403,1149,0,0,0, 
 经营活动现金流入小计(万元),2509072,2637666,1859235,1549942,1310169,907899,684224,407176,263015,106216,105181,60785,17650,10322, 
 购买商品、接受劳务支付的现金(万元),1693515,1741864,1208709,979575,943740,644802,506572,276717,193515,78238,81045,42828,4985,4465, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),417935,364684,268848,202555,142578,100137,69268,36736,20228,11647,9090,7543,3192,2551, 
 支付的各项税费(万元),48722,59632,51199,46284,52562,35543,19664,18354,6553,3907,4902,3677,276,24, 
