 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),18910,17045,16515,15643,15603,14865,13517,11883, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),112,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),921,595,306,899,446,500,104,158, 
 经营活动现金流入小计(万元),19944,17639,16822,16542,16050,15365,13621,12041, 
 购买商品、接受劳务支付的现金(万元),8059,5397,3362,5622,7536,7810,6475,7896, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4927,4486,3682,3110,2702,2400,2210,1622, 
 支付的各项税费(万元),2564,2835,2943,2563,2296,2239,1579,1636, 
 支付的其他与经营活动有关的现金(万元),3000,2916,2732,1933,2396,1757,1778,1515, 
 经营活动现金流出小计(万元),18550,15633,12719,13228,14930,14205,12042,12670, 
 经营活动产生的现金流量净额(万元),1393,2006,4102,3315,1119,1160,1579,-629, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),217,274,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,--,1,--,--,1,14,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),20000,3000,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),20218,3274,1,0,0,1,14,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6199,3650,2750,962,791,740,1535,837, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),15000,12000,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),21199,15650,2750,962,791,740,1535,837, 
 投资活动产生的现金流量净额(万元),-981,-12376,-2749,-962,-791,-739,-1521,-837, 
 吸收投资收到的现金(万元),--,--,14880,--,100,--,--,2000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,1400,1300,1300,1500,500,3500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),100,100,500,--,--,--,1500,--, 
 筹资活动现金流入小计(万元),100,100,16780,1300,1400,1500,2000,5500, 
 偿还债务支付的现金(万元),--,1400,700,1750,1500,2110,2040,800, 
 分配股利、利润或偿付利息所支付的现金(万元),1124,743,1519,1060,572,402,206,124, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),100,722,193,93,--,--,--,1542, 
 筹资活动现金流出小计(万元),1225,2865,2412,2903,2072,2512,2246,2466, 
 筹资活动产生的现金流量净额(万元),-1125,-2765,14368,-1603,-672,-1012,-246,3034, 
 汇率变动对现金及现金等价物的影响(万元),--,-1,-0,--,0,-0,0,-0, 
 现金及现金等价物净增加额(万元),-713,-13135,15721,750,-344,-591,-187,1568, 
 加:期初现金及现金等价物余额(万元),5156,18292,2571,1821,2165,2756,2943,1375, 
 期末现金及现金等价物余额(万元),4444,5156,18292,2571,1821,2165,2756,2943, 
 净利润(万元),4214,3685,3416,3330,2441,2356,2310,2168, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),331,363,270,27,674,771,288,260, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),405,376,360,350,288,250,247,226, 
 无形资产摊销(万元),40,40,41,42,42,42,30,13, 
 长期待摊费用摊销(万元),75,93,45,75,49,20,55,7, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-0,2,4,2,2,-2,5,17, 
 固定资产报废损失(万元),3,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
