 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),25387,41228,25257,22217,19593,28668,13490,14917,12707,20017,14681,9212, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),5,34,57,583,302,1435,475,104,17,18,0,0, 
 收到的其他与经营活动有关的现金(万元),7115,8890,4099,4230,4573,4175,1909,598,1247,354,540,1817, 
 经营活动现金流入小计(万元),32507,50153,29413,27030,24469,34278,15874,15619,13970,20390,15221,11029, 
 购买商品、接受劳务支付的现金(万元),15871,22541,15353,16767,18206,15947,11980,12192,10755,10265,8439,6908, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),3426,2951,2418,2171,2303,1911,1473,959,617,540,460,460, 
 支付的各项税费(万元),2124,3152,2794,1450,833,778,966,1668,1600,1586,1503,914, 
 支付的其他与经营活动有关的现金(万元),8124,14217,8467,6403,6637,6834,5170,2134,2382,2547,2197,1743, 
 经营活动现金流出小计(万元),29545,42862,29031,26791,27979,25470,19589,16953,15353,14939,12598,10025, 
 经营活动产生的现金流量净额(万元),2963,7291,382,239,-3510,8808,-3716,-1333,-1382,5451,2623,1004, 
 收回投资所收到的现金(万元),100,2250,--,--,--,--,--,--,--,0,0,102, 
 取得投资收益所收到的现金(万元),15,13,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),706,1,6,10,--,--,--,--,--,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),6479,4703,6938,12469,25223,5153,80,644,143,116,22,16, 
