 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),773771,695953,521240,492250,444345,428317,308775,315992,285443,212835,195280, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),57168,13660,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),64734,47671,30039,36224,24089,21523,21783,22593,21442,13777,7207, 
 收到的其他与经营活动有关的现金(万元),28151,9354,15435,12467,5715,4472,5840,3977,3894,1944,2594, 
 经营活动现金流入小计(万元),923824,766638,566715,540941,474149,454312,336398,342562,310780,228556,205081, 
 购买商品、接受劳务支付的现金(万元),576568,488811,360012,342755,318380,331480,274350,262921,247466,211164,181804, 
 客户贷款及垫款净增加额(万元),17786,148164,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),82466,74043,56666,49986,46264,46071,35334,28201,21777,15349,11342, 
 支付的各项税费(万元),27395,24821,21102,15829,12881,11208,4290,3392,2321,1335,895, 
 支付的其他与经营活动有关的现金(万元),232080,114135,63672,54769,50057,45987,37619,17800,13240,6695,6171, 
 经营活动现金流出小计(万元),936294,849975,501451,463339,427582,434747,351594,312315,284804,234542,200213, 
 经营活动产生的现金流量净额(万元),-12470,-83337,65264,77602,46567,19565,-15196,30248,25975,-5986,4868, 
 收回投资所收到的现金(万元),475264,393476,312800,467978,195891,73305,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),6376,2941,607,--,412,69,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,699,53,4688,28,5,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,12,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),481640,397116,313460,472678,196332,73379,0,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),17222,43222,11609,32872,35562,9390,16549,19937,14787,1927,4550, 
 投资所支付的现金(万元),353389,721326,310040,497178,186691,82505,--,--,489,--,--, 
 质押贷款净增加额(万元),--,--,--,52313,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),2500,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),54,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),373164,764549,321649,582362,222253,91895,16549,19937,15276,1927,4550, 
