 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),265113,244744,174038,120371,85095,59475,53575,50001,38597,35001,29050, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),486,765,350,--,--,--,0,395,--,--,411, 
 收到的其他与经营活动有关的现金(万元),8361,15564,17403,14343,6950,6482,9591,2070,576,425,656, 
 经营活动现金流入小计(万元),273960,261073,191791,134714,92045,65958,63166,52467,39173,35426,30117, 
 购买商品、接受劳务支付的现金(万元),179311,159429,103679,59338,39630,31820,25850,19343,14062,16568,12573, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),68974,55433,40924,36998,31626,26017,24708,20806,14030,11302,8800, 
 支付的各项税费(万元),13454,13768,11800,6967,5083,4577,4028,4088,2689,2034,2058, 
 支付的其他与经营活动有关的现金(万元),22837,25051,25144,20965,11895,10526,12108,5008,2445,3265,3366, 
 经营活动现金流出小计(万元),284575,253680,181547,124268,88234,72940,66694,49244,33225,33170,26798, 
 经营活动产生的现金流量净额(万元),-10616,7393,10244,10446,3811,-6983,-3528,3223,5948,2256,3319, 
 收回投资所收到的现金(万元),18000,8900,41254,--,--,--,--,--,500,1000,35, 
 取得投资收益所收到的现金(万元),614,86,589,--,--,--,--,--,1,1,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),176,36,3,108,10,5,10,21,60,65,16, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,-123,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),18790,9021,41723,108,10,5,10,21,560,1065,51, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5990,7215,6929,1846,1973,6962,1529,948,544,490,386, 
 投资所支付的现金(万元),29093,42360,36068,2200,3648,--,--,--,587,1000,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5000,46903,21468,--,--,--,--,--,374,97,276, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,7,20,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),40082,96478,64465,4046,5621,6962,1537,968,1505,1587,662, 
 投资活动产生的现金流量净额(万元),-21292,-87457,-22742,-3938,-5611,-6958,-1527,-947,-945,-522,-611, 
 吸收投资收到的现金(万元),1007,53725,97647,412,--,--,34756,--,930,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),1007,680,647,412,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),900,6199,1500,--,--,--,0,800,--,700,1740, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2109,1961,666,0,493,649,142,100,257,40,520, 
 筹资活动现金流入小计(万元),4016,61885,99813,412,493,649,34898,900,1187,740,2260, 
 偿还债务支付的现金(万元),6723,5234,1500,--,--,--,0,800,--,1300,1290, 
 分配股利、利润或偿付利息所支付的现金(万元),4539,3780,1388,1144,880,--,2200,994,--,71,24, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),10653,3300,1239,749,822,1333,1190,481,106,1590,142, 
 筹资活动现金流出小计(万元),21915,12314,4127,1893,1702,1333,3390,2275,106,2961,1456, 
 筹资活动产生的现金流量净额(万元),-17899,49572,95686,-1481,-1209,-684,31508,-1375,1080,-2222,804, 
