 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),314347,147225,73544,48228,45140,29026,20995,12019, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),125,--,--,--,1,--,--,--, 
 收到的其他与经营活动有关的现金(万元),11743,24426,12987,2488,877,610,278,1148, 
 经营活动现金流入小计(万元),326215,171652,86531,50716,46018,29636,21273,13167, 
 购买商品、接受劳务支付的现金(万元),204222,124512,42140,35144,25783,18895,11313,8154, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),22939,13204,8734,7445,5699,4101,3013,2373, 
 支付的各项税费(万元),13771,15523,6437,4758,5410,3111,2468,2341, 
 支付的其他与经营活动有关的现金(万元),26003,24740,32846,10561,4323,3545,2847,2023, 
 经营活动现金流出小计(万元),266935,177978,90157,57908,41215,29652,19640,14891, 
 经营活动产生的现金流量净额(万元),59280,-6326,-3626,-7192,4803,-16,1632,-1724, 
 收回投资所收到的现金(万元),--,3838,39500,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,0,131,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),175,1760,--,--,--,98,2,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),200,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),375,5599,39631,0,0,98,2,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),32390,25159,11972,7648,2997,5017,2426,4055, 
 投资所支付的现金(万元),2450,100,42815,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),35966,10620,20126,2920,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),66,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),70872,35879,74913,10568,2997,5017,2426,4055, 
 投资活动产生的现金流量净额(万元),-70497,-30280,-35282,-10568,-2997,-4919,-2424,-4055, 
 吸收投资收到的现金(万元),--,--,50518,900,26213,--,--,5250, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,900,--,--,--,--, 
 取得借款收到的现金(万元),171458,119756,21600,8122,11355,10974,2900,6552, 
 发行债券收到的现金(万元),47152,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),5030,8187,8208,2186,1769,1136,439,--, 
 筹资活动现金流入小计(万元),223640,127943,80325,11208,39336,12110,3339,11802, 
 偿还债务支付的现金(万元),163449,58367,19285,9028,8637,4549,2263,956, 
 分配股利、利润或偿付利息所支付的现金(万元),13087,5445,2917,3747,2337,1643,236,159, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),14779,8520,4654,2751,2623,1663,835,76, 
 筹资活动现金流出小计(万元),191316,72333,26856,15525,13597,7854,3334,1190, 
 筹资活动产生的现金流量净额(万元),32324,55610,53470,-4318,25739,4256,5,10612, 
 汇率变动对现金及现金等价物的影响(万元),-529,-369,--,--,--,--,--,--, 
