 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),47444,21039,10328,6613,2079,916, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),5024,1444,563,0,0,0, 
 收到的其他与经营活动有关的现金(万元),874,1167,330,30,58,239, 
 经营活动现金流入小计(万元),53341,23650,11221,6643,2137,1156, 
 购买商品、接受劳务支付的现金(万元),30540,13848,6142,3551,1471,484, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3590,1824,968,517,356,308, 
 支付的各项税费(万元),7358,3752,836,584,205,241, 
 支付的其他与经营活动有关的现金(万元),2631,1819,649,319,166,149, 
 经营活动现金流出小计(万元),44119,21244,8594,4971,2197,1182, 
 经营活动产生的现金流量净额(万元),9222,2406,2627,1672,-60,-27, 
 收回投资所收到的现金(万元),--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),23,24,29,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),2000,2300,4370,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2023,2324,4399,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),278,1323,86,156,7,52, 
 投资所支付的现金(万元),--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),2000,1900,3381,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2278,3223,3467,156,7,52, 
 投资活动产生的现金流量净额(万元),-256,-899,932,-156,-7,-52, 
 吸收投资收到的现金(万元),--,2855,--,100,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,50, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,1608,--,--,--,--, 
 筹资活动现金流入小计(万元),0,4463,0,100,0,50, 
 偿还债务支付的现金(万元),--,--,--,--,--,50, 
 分配股利、利润或偿付利息所支付的现金(万元),--,2289,--,--,--,1, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
