 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,-344771,-3114503,-774095,-262344,-714003,--,--,73487,--,--, 
 收取利息、手续费及佣金的现金(万元),930635,880882,911909,1060847,381668,234754,176373,237884,257481,294594,208645,401894, 
 拆入资金净增加额(万元),--,610000,-510000,321700,316800,266500,45000,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,947416,-971486,-221894,516747,-225462,782434,846031,137030,--,81211,113172, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),453695,267320,240237,47193,238505,23645,19623,24438,26584,25079,220748,11122, 
 经营活动现金流入小计(万元),2149406,2705619,-256597,231267,1768493,37092,309427,1108353,533418,1467169,528740,1680535, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),270726,269132,265412,328322,169824,122628,75691,61284,44054,39757,45615,59742, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),343394,312403,297418,221609,128557,108754,93444,96193,67260,59065,58635,44248, 
 支付的各项税费(万元),84002,45545,253909,137736,52192,25554,19572,39340,51058,59222,110413,153273, 
 支付的其他与经营活动有关的现金(万元),760498,244167,262442,492913,205123,73193,113983,81891,183995,120197,54292,235564, 
 经营活动现金流出小计(万元),1577438,4161727,1842432,1606772,1269681,472052,490506,2307113,668992,284214,1510510,522340, 
 经营活动产生的现金流量净额(万元),571968,-1456108,-2099029,-1375506,498812,-434959,-181080,-1198760,-135574,1182955,-981769,1158195, 
 收回投资所收到的现金(万元),16791,114492,--,7113,13532,14619,15199,--,--,--,494,10921, 
 取得投资收益所收到的现金(万元),361370,312050,11025,1833,4007,3492,3598,4780,4234,6973,5253,300, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,17138,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),188,600,67,4781,4213,28,47,52,122,140,151,3411, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),933779,814124,28231,13727,21753,18138,18844,4832,4355,7113,5899,14632, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),41755,38956,35357,36986,27386,95054,14237,36249,29037,16096,10667,15143, 
 投资所支付的现金(万元),5853,128439,123081,52216,59798,9900,22197,31748,1815,--,--,6199, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1647156,167395,158438,89202,87184,104954,36433,67998,30852,16096,10667,21342, 
 投资活动产生的现金流量净额(万元),-713377,646729,-130207,-75475,-65431,-86815,-17589,-63166,-26497,-8983,-4768,-6709, 
 吸收投资收到的现金(万元),51,1102967,641812,988515,2751,490,26667,225366,--,--,--,127848, 
 其中：子公司吸收少数股东投资收到的现金(万元),51,196,1586,9768,2751,490,26667,--,--,--,--,--, 
 取得借款收到的现金(万元),218224,152158,232391,38032,36671,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),2986351,3555898,3913789,6417974,2828534,1380000,--,--,272417,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),3204626,4811023,4787992,7444522,2867956,1380490,26667,225366,272417,--,--,127848, 
 偿还债务支付的现金(万元),3114863,3829978,3205154,2352533,1750000,690000,--,53223,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),484596,429516,474564,243864,91555,49605,42817,63486,65877,--,65877,21398, 
 其中：子公司支付给少数股东的股利、利润(万元),2107,1373,541,176,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,45024,68,61,150,--,--,--,--,--,--, 
