 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),101658,97966,74979,78770,83012,84751,57900,52629,58300,19934,5268, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1235,1513,3154,1928,2004,2501,537,--,--,8,--, 
 收到的其他与经营活动有关的现金(万元),5197,8373,3728,2025,2511,2704,2749,1221,158,787,1355, 
 经营活动现金流入小计(万元),108090,107853,81861,82722,87527,89955,61186,53850,58458,20729,6623, 
 购买商品、接受劳务支付的现金(万元),82374,63315,34217,57446,57615,64282,42791,21445,24710,10608,3533, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12755,14282,12004,10790,9022,7668,7162,5177,3086,1218,389, 
 支付的各项税费(万元),3259,6780,2962,3581,2707,1506,4248,10197,8199,2625,463, 
 支付的其他与经营活动有关的现金(万元),9325,11226,12879,14933,8594,9487,3341,5505,6791,1227,1029, 
 经营活动现金流出小计(万元),107714,95604,62063,86751,77937,82942,57541,42324,42785,15677,5415, 
 经营活动产生的现金流量净额(万元),376,12249,19798,-4028,9589,7013,3646,11525,15673,5051,1209, 
 收回投资所收到的现金(万元),--,--,--,15000,--,15000,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),3,33,1197,305,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8501,--,0,8,22,--,8,--,1,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),14081,16777,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),9006,--,--,149,1425,1442,152,192,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),31591,16810,1197,15462,1447,16442,160,192,1,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),23437,67102,82876,36760,24974,19928,31465,20907,13910,3803,4885, 
 投资所支付的现金(万元),--,2275,--,6960,24000,6145,15000,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,-0,-5123,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),9938,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),33374,69377,77753,43720,48974,26073,46465,20907,13910,3803,4885, 
 投资活动产生的现金流量净额(万元),-1784,-52567,-76555,-28258,-47527,-9632,-46305,-20715,-13908,-3803,-4885, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,146868,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),105356,191097,120083,12878,9053,4000,500,--,12592,7200,6060, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),16322,1211,165,3335,3028,385,4435,410,--,--,--, 
 筹资活动现金流入小计(万元),121678,192308,120248,16212,12081,4385,4935,147278,12592,7200,6060, 
 偿还债务支付的现金(万元),113721,137867,37876,9639,4000,--,--,12334,5338,4950,2600, 
 分配股利、利润或偿付利息所支付的现金(万元),4262,7734,4159,1101,823,829,4800,789,929,339,227, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),16578,4200,3867,4,11,2,32,--,286,32,27, 
 筹资活动现金流出小计(万元),134561,149801,45901,10744,4835,831,4832,13124,6552,5321,2854, 
 筹资活动产生的现金流量净额(万元),-12883,42507,74347,5468,7246,3554,103,134154,6040,1879,3206, 
 汇率变动对现金及现金等价物的影响(万元),48,-466,782,173,171,-240,-22,-49,-110,--,--, 
 现金及现金等价物净增加额(万元),-14243,1723,18372,-26646,-30521,694,-42578,124916,7695,3127,-471, 
 加:期初现金及现金等价物余额(万元),58513,56790,38307,64953,95474,94779,137357,12441,4746,1619,2089, 
 期末现金及现金等价物余额(万元),44270,58513,56680,38307,64953,95474,94779,137357,12441,4746,1619, 
 净利润(万元),8244,-1906,1716,5455,3782,6160,7334,21348,21818,7967,599, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),3968,1041,1432,-551,2596,451,2478,757,115,192,-46, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),16616,13771,9537,6234,5247,3890,2139,1493,930,464,203, 
 无形资产摊销(万元),432,436,430,378,333,252,208,128,104,55,5, 
 长期待摊费用摊销(万元),1509,1772,1193,736,573,294,73,35,15,14,10, 
 待摊费用的减少(万元),--,--,98,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-8384,-26,2,1,-8,511,-0,--,-14,--,--, 
 固定资产报废损失(万元),4,--,--,--,315,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),8470,6889,3098,-275,-4265,-4370,-3872,415,1055,568,363, 
 投资损失(万元),-8576,257,-324,1293,-0,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-852,-259,-1056,71,-315,-364,-357,-153,16,-80,12, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),5631,8537,2896,-7768,-2566,-3280,-1535,253,-68,-1599,-284, 
 经营性应收项目的减少(万元),-18866,-16471,-28128,-5381,-22311,3738,-10368,-17083,-7528,-6413,-82, 
 经营性应付项目的增加(万元),-7820,-7022,28905,-4221,26209,-269,7545,4333,-771,3883,429, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,5230,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),376,12249,19798,-4028,9589,7013,3646,11525,15673,5051,1209, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),44270,58513,56680,38307,64953,95474,94779,137357,12441,4746,1619, 
 现金的期初余额(万元),58513,56790,38307,64953,95474,94779,137357,12441,4746,1619,2089, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-14243,1723,18372,-26646,-30521,694,-42578,124916,7695,3127,-471, 

