 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),350086,256922,192410,163324,147780,157822,131838,136419,123217,107143,119103,149071,87846, 
 客户存款和同业存放款项净增加额(万元),--,--,--,0,--,--,--,--,--,--,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,0,--,--,--,--,--,--,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,0,--,--,--,--,--,--,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,0,--,--,--,--,--,--,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,0,--,--,--,--,--,--,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,0,--,--,--,--,--,--,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,0,--,--,--,--,--,--,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,0,--,--,--,--,--,--,0,0,--, 
 拆入资金净增加额(万元),--,--,--,0,--,--,--,--,--,--,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,0,--,--,--,--,--,--,0,0,--, 
 收到的税费返还(万元),2219,123,496,528,1090,249,878,114,84,1986,6582,401,--, 
 收到的其他与经营活动有关的现金(万元),2068,3634,1767,1256,1775,2751,5739,589,2017,2018,735,8950,383, 
 经营活动现金流入小计(万元),354373,260679,194673,165109,150645,160822,138455,137122,125318,111146,126419,158423,88229, 
 购买商品、接受劳务支付的现金(万元),194875,164982,80734,85085,28544,100606,106275,86371,76090,66179,75672,96677,66112, 
 客户贷款及垫款净增加额(万元),--,--,--,0,--,--,0,--,--,--,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,0,--,--,0,--,--,--,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,0,--,--,0,--,--,--,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,0,--,--,0,--,--,--,0,0,--, 
 支付保单红利的现金(万元),--,--,--,0,--,--,0,--,--,--,0,0,--, 
 支付给职工以及为职工支付的现金(万元),29645,25338,22920,19291,16124,12652,10777,10021,9449,6242,6292,2639,2468, 
 支付的各项税费(万元),18467,14440,12120,20976,23045,14512,2634,6375,13754,6815,14370,23420,4039, 
 支付的其他与经营活动有关的现金(万元),25041,20359,17414,15529,11645,10903,9285,7748,8187,6040,6007,4617,1155, 
 经营活动现金流出小计(万元),268028,225119,133188,140882,79358,138673,128971,110514,107482,85276,102341,127353,73773, 
 经营活动产生的现金流量净额(万元),86345,35559,61485,24227,71287,22149,9483,26608,17836,25870,24078,31070,14456, 
 收回投资所收到的现金(万元),--,--,--,10144,5035,--,0,--,--,--,0,0,--, 
 取得投资收益所收到的现金(万元),--,--,--,5,--,--,0,--,--,--,0,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),173,13,15,10,11,8,20,444,4,2,2,16,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,0,--,--,0,--,--,--,0,0,--, 
 收到的其他与投资活动有关的现金(万元),0,2448,4785,5287,487,5300,290,240,100,--,0,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 投资活动现金流入小计(万元),173,2461,4800,15446,5533,5308,310,684,104,2,2,16,3, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),17513,8923,37138,104718,120974,29327,14815,42298,7065,2753,24376,48043,14924, 
 投资所支付的现金(万元),--,--,--,40020,5000,--,0,--,--,--,0,0,--, 
 质押贷款净增加额(万元),--,--,--,0,--,--,0,--,--,--,0,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,0,1922,--,0,--,--,--,0,0,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,0,--,--,0,--,--,--,0,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--, 
 投资活动现金流出小计(万元),17513,8923,37138,144739,127896,29327,14815,42298,7065,2753,24376,48043,14924, 
 投资活动产生的现金流量净额(万元),-17340,-6462,-32339,-129293,-122363,-24019,-14505,-41613,-6961,-2751,-24373,-48027,-14921, 
 吸收投资收到的现金(万元),--,--,--,0,90837,--,0,--,--,--,0,0,23785, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,0,--,--,0,--,--,--,0,0,--, 
 取得借款收到的现金(万元),144100,146707,122061,196175,101412,113902,91405,69980,29064,55645,65234,52089,59533, 
 发行债券收到的现金(万元),--,--,--,0,--,--,0,--,--,--,0,0,--, 
 收到其他与筹资活动有关的现金(万元),2614,4162,--,1740,5626,770,0,428,--,--,0,0,--, 
 筹资活动现金流入小计(万元),146714,150869,122061,197915,197875,114673,91405,70407,29064,55645,65234,52089,83318, 
 偿还债务支付的现金(万元),158447,178569,123263,113204,93936,101430,79030,45621,36618,72575,68033,27255,83804, 
 分配股利、利润或偿付利息所支付的现金(万元),8993,5859,10876,10086,8027,10265,3223,9131,4085,4495,2304,2360,1699, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,0,--,--,0,--,--,--,0,0,--, 
 支付其他与筹资活动有关的现金(万元),0,2614,5089,4624,1378,--,1008,695,428,500,0,0,1642, 
 筹资活动现金流出小计(万元),167440,187041,139228,127914,103341,111695,83261,55447,41130,77571,70337,29614,87145, 
 筹资活动产生的现金流量净额(万元),-20726,-36172,-17167,70000,94534,2978,8144,14960,-12066,-21926,-5103,22474,-3827, 
 汇率变动对现金及现金等价物的影响(万元),314,-567,243,-115,142,238,27,-49,--,--,0,0,--, 
 现金及现金等价物净增加额(万元),48593,-7641,12223,-35181,43601,1347,3150,-94,-1192,1194,-5399,5518,-4292, 
 加:期初现金及现金等价物余额(万元),19889,27530,15308,50488,6888,5541,2391,2485,3677,2484,7882,2365,6657, 
 期末现金及现金等价物余额(万元),68482,19889,27530,15308,50488,6888,5541,2391,2485,3677,2484,7882,2365, 
 净利润(万元),44522,38550,-30381,25413,41067,27676,1840,5079,31981,10737,16364,38046,--, 
