 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,0,--,130, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,0,--,--, 
 收到的其他与经营活动有关的现金(万元),750,309,247,525,561,557,548,673,541,564,964, 
 经营活动现金流入小计(万元),750,309,247,525,561,557,548,673,541,564,1094, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,0,--,14, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),514,216,181,306,305,370,430,313,334,294,221, 
 支付的各项税费(万元),--,2,2,12,1,1,--,1,1,2,33, 
 支付的其他与经营活动有关的现金(万元),248,96,52,203,249,199,2997,384,225,224,2056, 
 经营活动现金流出小计(万元),762,314,235,521,555,570,3428,697,560,519,2324, 
 经营活动产生的现金流量净额(万元),-12,-5,12,4,6,-12,-2879,-24,-19,45,-1230, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,0,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,0,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,0,0,--,6,1,223,4,58,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,0,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,0,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,0,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,0,6,1,223,4,58,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),--,--,--,--,--,--,--,6,0,0,3, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,0,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,0,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,0,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,0,--,--, 
 投资活动现金流出小计(万元),0,0,0,0,0,0,0,6,0,0,3, 
 投资活动产生的现金流量净额(万元),0,0,0,0,0,6,1,217,4,58,-2, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,0,--,--, 
