 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),64571,52178,42476,28565,24326,16568,12665, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),3122,73,373,724,952,195,334, 
 收到的其他与经营活动有关的现金(万元),1916,1338,1365,546,990,1229,788, 
 经营活动现金流入小计(万元),69609,53589,44214,29835,26269,17992,13787, 
 购买商品、接受劳务支付的现金(万元),51108,35101,27222,16992,15327,9428,7835, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8015,6453,4208,3735,3478,2682,2055, 
 支付的各项税费(万元),1689,1963,1785,1589,1289,343,120, 
 支付的其他与经营活动有关的现金(万元),8285,6110,4861,3854,3428,3148,2395, 
 经营活动现金流出小计(万元),69097,49626,38076,26171,23522,15601,12406, 
 经营活动产生的现金流量净额(万元),513,3962,6139,3664,2746,2391,1381, 
 收回投资所收到的现金(万元),--,--,--,205,7,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,0,0,0,12,--,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,207,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,1073,796,757,2675,3252,558, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3,1073,796,1169,2694,3252,559, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12573,12995,3893,1835,10730,6130,4075, 
 投资所支付的现金(万元),1111,--,--,--,200,--,--, 
