 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),115167,92720,99318,102138,92716,87296,71567,74705, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2415,2294,144,48,1,182,262,338, 
 收到的其他与经营活动有关的现金(万元),3298,2749,3447,4007,2100,3854,10246,10426, 
 经营活动现金流入小计(万元),120880,97764,102908,106193,94817,91333,82075,85469, 
 购买商品、接受劳务支付的现金(万元),84646,77236,62441,61595,55763,61295,47432,56037, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),18046,16322,14512,14085,13399,13102,10552,11529, 
 支付的各项税费(万元),3622,3164,6688,6936,6760,7386,4685,3967, 
 支付的其他与经营活动有关的现金(万元),6847,7468,7930,7350,7881,5907,9987,14433, 
 经营活动现金流出小计(万元),113161,104191,91571,89966,83803,87690,72656,85966, 
 经营活动产生的现金流量净额(万元),7719,-6427,11337,16226,11014,3643,9419,-497, 
 收回投资所收到的现金(万元),--,--,--,--,--,4606,93,--, 
 取得投资收益所收到的现金(万元),174,286,--,--,--,--,470,360, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,66,1936,793,73,3594,--,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),33700,29400,315,--,242,110,2898,554, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),33879,29752,2251,793,315,8310,3461,922, 
