 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),143418,124218,170674,107868,95027,62621,60564,71219,43009,39064,52262,25475,18745,7700,7905, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收到的税费返还(万元),1978,282,975,1048,755,869,1514,593,218,101,150,8,12,--,--, 
 收到的其他与经营活动有关的现金(万元),6031,4707,3644,934,6708,14754,846,1021,4378,1233,683,681,175,121,185, 
 经营活动现金流入小计(万元),151427,129206,175293,109850,102491,78244,62924,72832,47604,40398,53096,26164,18932,7821,8090, 
 购买商品、接受劳务支付的现金(万元),103729,146161,117764,83615,69616,63661,37659,47863,36088,33478,38668,17533,12269,5881,5347, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),21975,22930,17963,13314,9827,8531,8535,7008,5100,4310,3771,1856,1244,910,664, 
 支付的各项税费(万元),6420,5845,6859,5066,3388,2356,3203,6114,2451,5320,2301,1289,1248,558,343, 
 支付的其他与经营活动有关的现金(万元),16908,26737,18026,12721,10853,18124,10246,8601,6662,6654,4891,2020,1286,787,475, 
 经营活动现金流出小计(万元),149032,201674,160612,114715,93684,92672,59643,69586,50301,49762,49631,22699,16048,8135,6830, 
 经营活动产生的现金流量净额(万元),2395,-72467,14681,-4865,8807,-14428,3281,3246,-2697,-9364,3464,3466,2885,-314,1260, 
 收回投资所收到的现金(万元),89,476,--,--,1996,--,--,--,--,0,--,--,138,--,--, 
 取得投资收益所收到的现金(万元),--,86,--,--,596,--,28,9,--,0,--,--,0,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),296,31,15,1,0,5,3,0,8,36,2,--,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),4469,--,--,--,--,--,--,--,261,0,--,--,0,--,--, 
 收到的其他与投资活动有关的现金(万元),36950,360,2179,1950,--,650,725,--,--,0,--,--,0,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 投资活动现金流入小计(万元),41805,953,2194,1951,2592,655,756,9,269,36,2,--,138,--,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),34805,55281,43050,34975,3321,306,4766,1919,5488,7090,6228,4438,581,687,85, 
 投资所支付的现金(万元),6425,--,3879,2923,3640,1285,588,497,2074,0,--,900,15,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5938,--,--,6446,--,--,--,--,--,0,--,--,0,--,--, 
 支付的其他与投资活动有关的现金(万元),7450,38450,--,--,--,--,10,--,--,0,135,--,0,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 投资活动现金流出小计(万元),54618,93731,46929,44343,6961,1592,5365,2416,7563,7090,6364,5338,596,687,85, 
 投资活动产生的现金流量净额(万元),-12813,-92778,-44735,-42392,-4369,-937,-4609,-2407,-7293,-7054,-6362,-5338,-458,-687,-85, 
 吸收投资收到的现金(万元),--,298,148243,-837,5004,49513,--,--,--,0,196,23616,687,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,2600,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 取得借款收到的现金(万元),219250,155774,113429,101080,42750,57080,52350,42567,30565,37300,9000,3500,400,--,--, 
 发行债券收到的现金(万元),--,--,--,39663,--,--,--,--,--,0,--,--,0,--,--, 
 收到其他与筹资活动有关的现金(万元),2192,13054,11070,4741,2348,1548,--,--,--,0,--,8,50,--,--, 
 筹资活动现金流入小计(万元),221442,169126,272741,144648,50102,108141,52350,42567,30565,37300,9196,27124,1137,--,--, 
 偿还债务支付的现金(万元),195333,75084,141932,83728,41150,72700,45850,34367,27267,29100,4400,400,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),9733,8753,7250,2889,3108,2975,4182,1699,2379,2085,2353,128,3,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),25118,4762,15138,876,2627,3451,1619,--,--,0,--,254,--,--,--, 
 筹资活动现金流出小计(万元),230184,88599,164320,87493,46885,79126,51651,36066,29647,31185,6753,782,3,--,--, 
 筹资活动产生的现金流量净额(万元),-8742,80528,108421,57154,3216,29015,699,6501,919,6115,2443,26342,1134,--,--, 
 汇率变动对现金及现金等价物的影响(万元),141,-906,379,227,--,17,-4,--,--,0,--,-5,5,-17,0, 
 现金及现金等价物净增加额(万元),-19018,-85624,78746,10124,7654,13667,-632,7341,-9072,-10304,-454,24465,3566,-1019,1175, 
 加:期初现金及现金等价物余额(万元),40902,126526,47781,37657,30003,16336,16968,9628,18700,29003,29458,4993,1427,2445,1270, 
 期末现金及现金等价物余额(万元),21884,40902,126526,47781,37657,30003,16336,16968,9628,18700,29003,29458,4993,1427,2445, 
 净利润(万元),-25439,2942,5031,8165,6263,5505,4211,7132,5168,4012,6591,4337,3290,1121,462, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,252,520,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 资产减值准备(万元),22589,6850,4759,2737,1800,710,539,525,627,1218,81,253,1,80,-8, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),11129,7626,5820,1642,1293,1557,1274,1165,549,672,485,291,161,122,111, 
 无形资产摊销(万元),2456,1698,1401,1080,742,607,139,81,85,85,78,50,--,--,--, 
 长期待摊费用摊销(万元),493,353,11,18,47,140,112,1,11,1,--,--,0,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),28,3,-0,2,3,7,-1,3,-30,-82,-2,0,6,1,--, 
 固定资产报废损失(万元),-57,2,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 财务费用(万元),10153,7722,6995,2679,1426,2392,2142,2028,1068,333,167,135,3,--,--, 
 投资损失(万元),-2543,-32,55,101,-554,59,3,-9,1,0,--,--,12,3,2, 
 递延所得税资产减少(万元),-3452,-678,-753,-682,-640,-147,-162,12,-95,-167,34,-87,-17,-3,-0, 
 递延所得税负债增加(万元),-220,-256,-69,-128,838,238,109,--,--,0,0,--,-12,--,--, 
 存货的减少(万元),-1797,-2694,-132,-5081,3260,-9676,4184,-5555,-8562,149,-8003,-4004,-1579,-94,-481, 
 经营性应收项目的减少(万元),-13092,-81605,-45920,-25936,-2264,-22532,-6602,-1519,-11253,-12360,7,-4627,22,-2527,-451, 
 经营性应付项目的增加(万元),1664,-12786,37682,10769,-3407,6711,-2666,-616,9735,-3227,4025,6865,478,983,1624, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 其他(万元),484,-1613,-199,-230,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),2395,-72467,14681,-4865,8807,-14428,3281,3246,-2697,-9364,3464,3466,2885,-314,1260, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 现金的期末余额(万元),21884,40902,126526,47781,37657,30003,16336,16968,9628,18700,29003,29458,4993,1427,2445, 
 现金的期初余额(万元),40902,126526,47781,37657,30003,16336,16968,9628,18700,29003,29458,4993,1427,2445,1270, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 现金及现金等价物的净增加额(万元),-19018,-85624,78746,10124,7654,13667,-632,7341,-9072,-10304,-454,24465,3566,-1019,1175, 

