 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),377737,298287,238054,217731,211914,191547,160908,128651, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1812,560,109,227,238,32,45,--, 
 收到的其他与经营活动有关的现金(万元),2196,1220,2380,1470,380,1550,176,151, 
 经营活动现金流入小计(万元),381744,300066,240543,219427,212533,193129,161129,128802, 
 购买商品、接受劳务支付的现金(万元),298265,244481,168632,161368,168718,134030,132480,103614, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),21441,16804,12844,11317,9021,6895,5749,4166, 
 支付的各项税费(万元),12597,15111,16248,11367,10674,8190,4814,6614, 
 支付的其他与经营活动有关的现金(万元),21176,17483,11702,10731,11911,8176,6054,3378, 
 经营活动现金流出小计(万元),353479,293878,209425,194783,200324,157292,149097,117772, 
 经营活动产生的现金流量净额(万元),28266,6188,31118,24644,12208,35837,12032,11030, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1222,1848,22,30,30,30,26,19, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),30,3,148,291,40,7,--,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),85198,83000,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),86450,84850,170,321,70,37,26,28, 
