 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),1816229,1613513,1553163,3531361,3615061,3421406,3286085,2815371,3475740,2120361,3582531,3019168,1691687,2253827,1416838, 
 客户存款和同业存放款项净增加额(万元),44903,622125,405996,--,--,--,--,--,--,0,--,0,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 收到再保险业务现金净额(万元),--,--,722,--,--,--,--,--,--,0,--,0,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 收取利息、手续费及佣金的现金(万元),29464,34276,32587,--,--,--,--,--,--,0,--,0,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 收到的税费返还(万元),93101,41185,21363,16198,42783,18105,26783,347,239,0,306,163,606,1976,170, 
 收到的其他与经营活动有关的现金(万元),65665,65583,181890,66401,92806,68159,80844,73832,34920,35680,89609,16302,368194,219206,532015, 
 经营活动现金流入小计(万元),2049362,2376682,2195720,3613960,3750650,3507669,3393712,2889550,3510899,2156041,3672445,3035632,2060487,2475009,1949023, 
 购买商品、接受劳务支付的现金(万元),963454,778975,1070180,3224383,3161659,3290880,3046015,2903753,2743560,2274206,3033338,2318084,1640678,1412906,1046685, 
 客户贷款及垫款净增加额(万元),90422,60194,-17487,--,--,--,--,--,--,0,--,0,0,0,--, 
 存放中央银行和同业款项净增加额(万元),12647,38715,25385,--,--,--,--,--,--,0,--,0,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 支付利息、手续费及佣金的现金(万元),7816,9699,4720,--,--,--,--,--,--,0,--,0,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 支付给职工以及为职工支付的现金(万元),182882,174923,158764,190654,185092,205711,192479,157215,154588,130749,117745,85028,74690,61248,50706, 
 支付的各项税费(万元),72140,49632,44067,28227,52656,44073,58120,23905,20441,59637,112370,36661,41672,36219,74104, 
 支付的其他与经营活动有关的现金(万元),65079,71590,134464,78889,63816,68807,74776,30756,43211,37439,76050,63449,65435,460041,265339, 
 经营活动现金流出小计(万元),1394441,1183728,1420092,3522152,3463224,3609471,3371390,3115629,2961800,2502031,3339503,2503221,1822475,1970413,1436834, 
 经营活动产生的现金流量净额(万元),654920,1192954,775628,91808,287426,-101802,22322,-226078,549099,-345990,332942,532411,238013,504596,512189, 
 收回投资所收到的现金(万元),1827857,1737858,781923,--,--,2839,--,1300,7147,700,3174,0,0,0,--, 
 取得投资收益所收到的现金(万元),49662,31328,36202,3362,3811,7466,5044,2516,1818,2292,3894,708,536,0,530, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),38924,142637,25138,19157,12661,16141,338931,6190,15441,5973,26983,1363,1106,127,189, 
 处置子公司及其他营业单位收到的现金净额(万元),--,227,--,--,23105,69634,--,--,--,1,--,0,0,0,--, 
 收到的其他与投资活动有关的现金(万元),954,28066,475,520,--,--,--,--,--,0,--,0,0,47,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 投资活动现金流入小计(万元),1917397,1940116,843738,23040,39577,96080,343975,10006,24406,8965,34052,2071,1642,174,718, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2002920,1554841,1465971,379289,590929,264009,211511,538560,211511,131632,699725,382956,234675,514053,825832, 
 投资所支付的现金(万元),906478,1041648,716170,--,50698,30508,1980,23549,18100,9900,5300,5732,8178,0,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,8725,239568,0,0,0,--, 
 支付的其他与投资活动有关的现金(万元),799986,16616,44644,--,--,--,--,--,--,0,1265,0,0,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 投资活动现金流出小计(万元),3709384,2613105,2226784,379289,641627,294517,213491,562110,229611,150257,945858,388689,242853,514053,825832, 
 投资活动产生的现金流量净额(万元),-1791986,-672989,-1383046,-356249,-602050,-198437,130484,-552104,-205206,-141292,-911807,-386618,-241212,-513879,-825114, 
 吸收投资收到的现金(万元),100000,21000,--,1100,4253,4543,4785,9000,--,1375,--,1522186,0,561,715718, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,21000,--,1100,3543,4543,4785,9000,--,0,--,0,0,0,--, 
 取得借款收到的现金(万元),5900264,4845796,20561265,1375292,1163648,1958940,1101003,773620,437925,713533,441362,237540,271291,123271,435025, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,177549,0,0,--, 
 收到其他与筹资活动有关的现金(万元),--,--,9933,--,--,--,--,--,--,0,--,0,0,0,--, 
 筹资活动现金流入小计(万元),6000264,4866796,20571197,1376392,1167901,1963483,1105789,782620,437925,714909,441362,1937275,271291,123833,1150743, 
 偿还债务支付的现金(万元),5193673,4137061,15639646,898010,815105,1494766,993017,290860,336792,475315,154219,511121,149056,99552,377124, 
 分配股利、利润或偿付利息所支付的现金(万元),411961,318141,222959,61210,57945,60734,64288,33973,32544,34721,88638,235048,95731,199478,23742, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,27714,2021,452,2029,459,615,430,519,--,0,0,0,--, 
 支付其他与筹资活动有关的现金(万元),71880,122966,4166082,18529,4696,14260,25140,23112,27714,192985,86766,0,68473,53238,253, 
 筹资活动现金流出小计(万元),5677514,4578169,20028687,977749,877745,1569761,1082445,347945,397050,703021,329623,746169,313260,352269,401119, 
 筹资活动产生的现金流量净额(万元),322750,288628,542510,398643,290156,393722,23344,434675,40875,11888,111739,1191106,-41969,-228436,749624, 
 汇率变动对现金及现金等价物的影响(万元),19905,-41988,24467,30315,-224,-16300,-380,-14005,-13600,367,-5109,3542,-5956,-5939,1191, 
 现金及现金等价物净增加额(万元),-794411,766605,-40442,164516,-24692,77183,175770,-357512,371169,-475027,-472235,1340442,-51125,-243658,437890, 
 加:期初现金及现金等价物余额(万元),2319330,1552725,1593167,935589,960280,883097,707327,1064840,693671,1168698,1639834,291554,342679,0,148446, 
 期末现金及现金等价物余额(万元),1524919,2319330,1552725,1100105,935589,960280,883097,707327,1064840,693671,1167599,1631996,291554,-243658,586337, 
 净利润(万元),143819,153242,41406,-293870,108467,-262064,57080,-270047,423324,-647174,15531,332391,66925,337875,398747, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,21,550,199,880, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 资产减值准备(万元),34174,12960,67525,81252,-174,550,1951,-2422,3471,-3839,3570,-1053,1484,7520,-4886, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),319518,326202,280229,180358,158455,153644,152102,145006,137808,153584,129078,108786,129195,98091,57340, 
 无形资产摊销(万元),1108,1306,3316,768,657,926,884,810,796,754,496,182,141,116,18, 
 长期待摊费用摊销(万元),1975,1522,1646,2032,1191,447,465,441,784,1540,939,6054,5286,5431,5421, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-10091,-3772,-688,25352,-91905,1793,-114584,-5235,-7637,4017,-3531,50,224,79,291, 
 固定资产报废损失(万元),636,--,--,--,--,30,55,16,22,14,17,0,0,0,--, 
 公允价值变动损失(万元),63225,-36,-4,--,--,--,--,--,--,0,1460,-1460,0,0,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 财务费用(万元),332126,372132,171416,78530,50176,64298,53058,19293,35331,25038,37890,44439,59508,48691,47545, 
 投资损失(万元),-240528,-223095,-174001,-19703,-13023,-35094,-10194,-8168,-17022,-5727,-8074,-392,-646,-596,-584, 
 递延所得税资产减少(万元),-7370,-2366,-1318,612,48606,33,-48427,301,409,5239,-2489,-4037,2389,688,-501, 
 递延所得税负债增加(万元),5244,5576,-860,2,5,2,-2,-3,-2,-5974,-27695,-60886,11918,45737,25116, 
 存货的减少(万元),13792,-49149,57626,28654,36070,-31903,-3165,-32321,-2054,-40277,36993,-26877,-8101,-30467,-63, 
 经营性应收项目的减少(万元),34828,-36224,-86216,23474,5140,-15100,-85716,-5886,-52347,175613,249836,-138639,-32395,-40639,100693, 
 经营性应付项目的增加(万元),-37535,635138,430989,-15610,-14645,16944,19485,-60835,26216,-8798,-101077,273832,1535,31872,-117827, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 其他(万元),--,-483,-15439,-44,-1592,3691,-671,-7029,--,0,--,0,0,0,--, 
 经营活动产生现金流量净额(万元),654920,1192954,775628,91808,287426,-101802,22322,-226078,549099,-345990,332942,532411,238013,504596,512189, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,--, 
