 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),329386,256235,192984,177867,130156,104731,91333,68827,64096,43276,31804,15426, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),11657,8438,9381,6990,4298,4781,4245,2907,2993,2978,2725,826, 
 收到的其他与经营活动有关的现金(万元),20095,13447,9993,8030,8735,7700,10474,8263,3973,3478,2630,1248, 
 经营活动现金流入小计(万元),361138,278120,212357,192887,143189,117212,106052,79997,71063,49733,37160,17499, 
 购买商品、接受劳务支付的现金(万元),155500,140252,102294,89911,70514,57831,46509,47730,38450,27380,23051,15521, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),73811,57699,38667,29311,23125,20497,17030,13224,10560,6983,4057,1821, 
 支付的各项税费(万元),34524,24556,27305,19733,13188,10480,12765,7985,8253,6556,4741,1299, 
 支付的其他与经营活动有关的现金(万元),49132,49565,32143,26644,22037,20675,18698,12033,10779,6831,5239,2862, 
 经营活动现金流出小计(万元),312967,272071,200408,165599,128864,109484,95002,80972,68042,47751,37088,21503, 
 经营活动产生的现金流量净额(万元),48171,6048,11949,27288,14324,7728,11050,-974,3021,1982,72,-4003, 
 收回投资所收到的现金(万元),255,4333,400,--,36,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),630,237,123,--,42,0,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),390,92,135,5,31,47,64,12,2,53,16,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),4928,2273,3220,205,7960,72,--,448,48,19,18,7, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6203,6935,3877,210,8069,119,64,460,50,72,33,7, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),23364,12695,21028,19719,11354,14352,9723,5934,1503,2457,4951,3972, 
 投资所支付的现金(万元),20285,11429,1603,9811,--,5177,3607,--,401,--,80,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),4971,9395,30855,6700,12909,--,2910,7765,--,217,1261,672, 
 支付的其他与投资活动有关的现金(万元),11890,3239,125,3000,4300,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),60510,36758,53611,39230,28562,19529,16239,13699,1904,2674,6292,4644, 
 投资活动产生的现金流量净额(万元),-54307,-29822,-49734,-39021,-20493,-19411,-16176,-13238,-1854,-2602,-6259,-4637, 
 吸收投资收到的现金(万元),2220,618,723,1136,5724,263,--,85225,--,16000,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),2220,618,723,--,123,263,--,225,--,--,--,--, 
 取得借款收到的现金(万元),193468,108145,156368,32670,2648,8500,5000,14900,23500,18800,20824,8300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),105,--,438,--,3742,--,37,--,388,1200,4600,1500, 
 筹资活动现金流入小计(万元),195793,108763,157529,33806,12113,8763,5037,100125,23888,36000,25424,9800, 
 偿还债务支付的现金(万元),139696,61449,78761,4571,2235,2027,16016,21000,25000,11524,13860,1500, 
 分配股利、利润或偿付利息所支付的现金(万元),17471,13598,9608,3011,4648,7362,2385,1378,3611,1201,1087,308, 
 其中：子公司支付给少数股东的股利、利润(万元),719,219,1138,--,2012,3500,--,490,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),15182,4081,2199,904,3780,218,0,1040,300,5303,2600,--, 
 筹资活动现金流出小计(万元),172349,79128,90569,8486,10662,9607,18401,23418,28911,18027,17547,1808, 
 筹资活动产生的现金流量净额(万元),23444,29635,66960,25321,1451,-844,-13364,76707,-5023,17973,7877,7992, 
 汇率变动对现金及现金等价物的影响(万元),163,-347,526,-59,-317,33,2,13,8,0,1,--, 
 现金及现金等价物净增加额(万元),17471,5514,29702,13529,-5036,-12494,-18487,62506,-3848,17353,1690,-648, 
 加:期初现金及现金等价物余额(万元),92155,86641,56940,43411,48447,60941,79428,16922,20770,3416,1726,2375, 
 期末现金及现金等价物余额(万元),109627,92155,86641,56940,43411,48447,60941,79428,16922,20770,3416,1726, 
 净利润(万元),66820,50181,44983,26957,19663,15921,17674,17427,16306,13535,7960,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),7616,12959,9764,5659,4367,5305,1709,1509,1882,1300,1615,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),7165,4837,2820,2049,1669,1453,1328,968,718,495,248,--, 
 无形资产摊销(万元),2047,1764,1399,1032,842,926,701,509,417,406,401,--, 
 长期待摊费用摊销(万元),379,133,78,54,45,86,162,25,25,31,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),4,5,12,20,6,-4,-28,11,4,13,18,--, 
 固定资产报废损失(万元),75,36,--,--,--,191,--,--,--,1,--,--, 
 公允价值变动损失(万元),--,2,-212,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
