 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),249230,318918,202108,223509,327650,226539,264273,255370,128886,166509,150700,118930,74014,40383,34200, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),1765,293,94,149,296,970,85,8,55,1533,57,279,564,0,0, 
 收到的其他与经营活动有关的现金(万元),15595,22668,6590,5675,5033,1973,1326,1134,532,195,2399,1076,303,113,45, 
 经营活动现金流入小计(万元),266590,341880,208791,229333,332979,229482,265684,256512,129473,168237,153156,120285,74882,40496,34245, 
 购买商品、接受劳务支付的现金(万元),243001,248607,132231,190008,242908,171816,192776,171295,111665,118393,117564,70265,45109,22924,21712, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),30931,28847,27864,31105,31930,30583,25349,21772,15047,15672,12657,11013,7824,6960,4700, 
 支付的各项税费(万元),9116,6408,5655,9924,12069,11411,10023,12376,9585,4581,4075,2213,2769,1777,962, 
 支付的其他与经营活动有关的现金(万元),26776,18298,23931,9413,7100,5139,5923,3806,3550,4266,5665,3039,2298,2242,1744, 
 经营活动现金流出小计(万元),309823,302159,189681,240450,294007,218950,234071,209249,139848,142912,139960,86530,57999,33904,29118, 
 经营活动产生的现金流量净额(万元),-43233,39720,19111,-11117,38972,10533,31613,47263,-10375,25325,13196,33754,16883,6592,5127, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得投资收益所收到的现金(万元),1144,--,822,619,578,496,519,500,598,--,288,237,156,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,8,998,17,24,9,27,1,5,11,51,13,2,3,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,450,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,1278,757,994,561,428,1077,319,75,38,28, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流入小计(万元),1148,8,1820,636,602,1783,1303,1494,1164,439,1866,569,233,41,29, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13279,69046,1572,1916,952,2477,3383,5236,6113,7674,4810,1158,4404,1019,2094, 
 投资所支付的现金(万元),6738,8587,1600,--,669,2677,10620,--,--,--,--,4500,--,336,3024, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,224,--,--,--,--,--,5600,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流出小计(万元),20017,77633,3172,1916,1846,5154,14003,5236,6113,7674,10410,5658,4404,1355,5118, 
 投资活动产生的现金流量净额(万元),-18868,-77624,-1352,-1280,-1243,-3371,-12700,-3741,-4950,-7235,-8543,-5088,-4171,-1314,-5090, 
 吸收投资收到的现金(万元),100,1222,30,--,--,--,--,--,--,--,490,31944,--,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),100,1222,30,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得借款收到的现金(万元),18900,53147,--,--,--,--,--,--,--,931,--,--,3000,3000,3000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,1,10,15,--,55,--,--,--,--,--,--,0,0, 
 筹资活动现金流入小计(万元),19000,54369,31,10,15,0,55,0,0,931,490,31944,3000,3000,3000, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,935,--,3000,--,3000,3000,0, 
 分配股利、利润或偿付利息所支付的现金(万元),2987,3432,2304,4054,2377,2489,5574,4174,2102,9126,1438,1011,102,486,976, 
 其中：子公司支付给少数股东的股利、利润(万元),--,74,74,39,147,259,49,49,39,12,--,--,--,0,0, 
 支付其他与筹资活动有关的现金(万元),10,13,13,15,13,13,5,20,15,13,--,--,--,0,0, 
 筹资活动现金流出小计(万元),2997,3445,2316,4068,2390,2502,5579,4194,3052,9139,4438,1011,3102,3486,976, 
 筹资活动产生的现金流量净额(万元),16003,50924,-2285,-4058,-2375,-2502,-5523,-4194,-3052,-8208,-3948,30933,-102,-486,2024, 
 汇率变动对现金及现金等价物的影响(万元),546,-303,165,82,-75,-299,16,-98,-23,-2,-44,7,-73,-0,0, 
 现金及现金等价物净增加额(万元),-45554,12718,15639,-16374,35278,4360,13406,39230,-18399,9880,661,59606,12536,4791,2061, 
 加:期初现金及现金等价物余额(万元),181167,168449,152810,169184,133906,129546,116140,76910,95309,85429,84769,25163,12627,7835,5774, 
 期末现金及现金等价物余额(万元),135613,181167,168449,152810,169184,133906,129546,116140,76910,95309,85429,84769,25163,12627,7835, 
 净利润(万元),14916,-6161,8333,18054,26415,23866,33797,27845,19750,13072,9042,6903,4878,3627,2900, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,11, 
 资产减值准备(万元),2852,28552,3317,2735,-456,3848,1216,2342,1342,941,--,485,195,-36,257, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1936,1965,2021,2054,2224,1947,1885,1616,1065,702,1873,729,709,589,401, 
 无形资产摊销(万元),1108,912,885,775,667,568,543,465,450,254,242,165,185,240,226, 
 长期待摊费用摊销(万元),135,140,114,54,63,--,--,--,--,0,--,0,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-24,31,-264,19,531,50,58,2,24,-22,22,-0,-2,3,0, 
 固定资产报废损失(万元),5,--,--,--,--,54,--,--,-0,--,40,28,2,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 财务费用(万元),-80,-61,-165,-82,--,-843,-927,-427,-437,-402,-563,-184,-73,94,-7, 
 投资损失(万元),-510,-1089,-1144,-822,-836,-578,-496,-484,-489,-424,-593,-288,-237,-313,168, 
 递延所得税资产减少(万元),-448,-4364,-482,-430,143,-600,-403,-335,-193,-137,-194,-23,-8,-5,-28, 
 递延所得税负债增加(万元),48,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 存货的减少(万元),-32502,36793,20957,41244,-155523,61365,-33458,-46946,-31236,-215,-21235,-5087,-3874,486,-2454, 
 经营性应收项目的减少(万元),45877,-37785,-18981,81373,-65026,-69796,-7916,-38321,-5839,11529,-43140,-19303,-1609,-8460,-1704, 
 经营性应付项目的增加(万元),-76545,20788,4521,-156091,230770,-9348,37313,101506,5187,25,67702,50331,16718,10368,5357, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 经营活动产生现金流量净额(万元),-43233,39720,19111,-11117,38972,10533,31613,47263,-10375,25325,13196,33754,16883,6592,5127, 
