 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),8291337,7626017,6266557,4269981,2289870,1087520,778467,720964,720461,243539,259863,174924,27422,18457,14662, 
 客户存款和同业存放款项净增加额(万元),--,3953,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),1074303,1154509,3044015,3006163,3066611,2512212,2655443,2663285,2605609,2317506,2225746,2106535,1892729,1414667,1089917, 
 经营活动现金流入小计(万元),9444802,8784480,9310572,7276144,5356481,3599732,3433911,3384249,3326070,2561044,2485609,2281458,1920151,1433124,1104579, 
 购买商品、接受劳务支付的现金(万元),7853200,7337028,6294473,3832525,2035183,1282638,642936,696105,533373,251196,257079,166489,6987,3446,2421, 
 客户贷款及垫款净增加额(万元),--,--,96638,62197,51478,36700,10363,14361,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),154569,166336,138414,79848,53757,36003,34259,27504,19341,13854,13159,8089,2774,2136,876, 
 支付的各项税费(万元),91268,70057,71902,387302,318950,353842,356769,346572,340510,343388,241769,242946,179696,141144,138245, 
 支付的其他与经营活动有关的现金(万元),1182089,1206995,3123828,3094817,3225156,2162425,2362783,2317495,2506787,1953720,1982148,1868002,1746397,1273140,982487, 
 经营活动现金流出小计(万元),9281126,8780415,9725256,7456690,5684525,3871608,3407109,3402036,3400011,2562157,2494156,2285526,1935853,1419866,1124028, 
 经营活动产生的现金流量净额(万元),163676,4064,-414683,-180546,-328044,-271876,26802,-17787,-73940,-1113,-8547,-4068,-15702,13258,-19450, 
