 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),35665,48241,15689,12089,11657,10523, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),171,152,0,242,1670,--, 
 收到的其他与经营活动有关的现金(万元),7287,515,284,519,1047,448, 
 经营活动现金流入小计(万元),43122,48908,15973,12850,14374,10971, 
 购买商品、接受劳务支付的现金(万元),24677,30382,9741,7370,7301,5517, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3728,3414,2042,1740,1780,1359, 
 支付的各项税费(万元),4379,2320,1762,1239,1502,2034, 
 支付的其他与经营活动有关的现金(万元),3213,2194,1498,1081,4174,1519, 
 经营活动现金流出小计(万元),35996,38310,15043,11431,14757,10428, 
 经营活动产生的现金流量净额(万元),7125,10598,930,1419,-383,543, 
 收回投资所收到的现金(万元),3200,8030,12800,15650,13030,3330, 
 取得投资收益所收到的现金(万元),17,23,30,59,62,22, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,8,338,79,8,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,13,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3219,8061,13168,15801,13100,3352, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13557,2478,1109,1337,1017,237, 
 投资所支付的现金(万元),3200,8000,12830,15550,12980,2350, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),16757,10478,13939,16887,13997,2587, 
 投资活动产生的现金流量净额(万元),-13539,-2417,-771,-1086,-897,765, 
 吸收投资收到的现金(万元),40441,--,--,170,55,245, 
 其中：子公司吸收少数股东投资收到的现金(万元),410,--,--,170,--,--, 
 取得借款收到的现金(万元),2000,3600,2600,3300,--,3500, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,159,--,--,--,--, 
 筹资活动现金流入小计(万元),42441,3759,2600,3470,55,3745, 
 偿还债务支付的现金(万元),500,5400,1800,2681,1500,2900, 
 分配股利、利润或偿付利息所支付的现金(万元),39,2129,57,316,1392,729, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),277,203,85,--,--,525, 
 筹资活动现金流出小计(万元),816,7733,1942,2997,2892,4154, 
 筹资活动产生的现金流量净额(万元),41625,-3974,658,473,-2837,-409, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),35212,4207,817,806,-4117,899, 
 加:期初现金及现金等价物余额(万元),7223,3016,2199,1393,5510,4611, 
 期末现金及现金等价物余额(万元),42434,7223,3016,2199,1393,5510, 
 净利润(万元),9807,7480,3246,1387,3493,464, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),506,632,240,451,281,114, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),746,573,577,629,564,447, 
 无形资产摊销(万元),111,42,35,37,20,16, 
 长期待摊费用摊销(万元),2,--,--,--,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,-11,19, 
 固定资产报废损失(万元),-0,-4,-0,-3,0,0, 
 公允价值变动损失(万元),--,--,--,--,-7,-2, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),48,98,57,111,75,48, 
 投资损失(万元),-17,-23,-30,-49,-62,-164, 
 递延所得税资产减少(万元),-679,-2,-8,-89,-44,-16, 
 递延所得税负债增加(万元),--,-11,11,-1,1,0, 
 存货的减少(万元),1927,-11236,-1888,1435,-2185,-263, 
 经营性应收项目的减少(万元),-4600,-2374,-3812,-1033,-3296,979, 
 经营性应付项目的增加(万元),-725,15423,2503,-1455,789,-1101, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),7125,10598,930,1419,-383,543, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),42434,7222,3016,2199,1393,5510, 
 现金的期初余额(万元),7222,3016,2199,1393,5510,4611, 
 现金等价物的期末余额(万元),--,1,--,--,--,--, 
 现金等价物的期初余额(万元),1,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),35212,4207,817,806,-4117,899, 

