 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),29517,23312,20669,11092,6003,6824,4459, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),1266,1155,1095,713,266,301,232, 
 收到的其他与经营活动有关的现金(万元),994,1546,705,226,201,201,135, 
 经营活动现金流入小计(万元),31777,26013,22469,12030,6470,7326,4826, 
 购买商品、接受劳务支付的现金(万元),14987,12764,8767,2947,3060,2830,2239, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11481,8270,5106,3384,2503,1381,868, 
 支付的各项税费(万元),3495,3713,2108,1858,965,968,532, 
 支付的其他与经营活动有关的现金(万元),3792,3353,2797,1920,1041,839,634, 
 经营活动现金流出小计(万元),33755,28101,18779,10110,7569,6017,4273, 
 经营活动产生的现金流量净额(万元),-1978,-2088,3690,1921,-1099,1309,553, 
 收回投资所收到的现金(万元),12500,16000,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),133,142,--,--,8,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,7,0,1,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),12633,16149,0,1,8,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1875,6286,3163,1225,5193,223,384, 
 投资所支付的现金(万元),11049,19500,213,113,56,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12924,25786,3376,1338,5248,223,384, 
 投资活动产生的现金流量净额(万元),-291,-9636,-3376,-1338,-5240,-223,-384, 
 吸收投资收到的现金(万元),196,24578,117,3503,4099,297,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),196,--,117,--,--,18,--, 
 取得借款收到的现金(万元),--,1810,789,1067,1800,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,1959,--,30, 
 筹资活动现金流入小计(万元),196,26388,906,4570,7858,297,30, 
 偿还债务支付的现金(万元),--,2599,567,2300,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),677,513,503,301,248,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1119,--,--,1959,--,30, 
 筹资活动现金流出小计(万元),677,4232,1070,2601,2207,0,30, 
 筹资活动产生的现金流量净额(万元),-481,22156,-164,1969,5651,297,0, 
 汇率变动对现金及现金等价物的影响(万元),4,-1,1,2,-1,-14,1, 
 现金及现金等价物净增加额(万元),-2746,10431,150,2554,-690,1369,170, 
 加:期初现金及现金等价物余额(万元),14411,3980,3830,1276,1966,596,426, 
 期末现金及现金等价物余额(万元),11665,14411,3980,3830,1276,1966,596, 
 净利润(万元),2001,6218,5032,2976,1863,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),540,1103,722,309,108,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),623,440,267,108,105,--,--, 
 无形资产摊销(万元),213,98,69,63,28,--,--, 
 长期待摊费用摊销(万元),105,55,71,60,65,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),0,9,1,1,1,--,--, 
 固定资产报废损失(万元),4,0,--,--,--,--,--, 
 公允价值变动损失(万元),11,-14,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),-3,46,35,133,55,--,--, 
 投资损失(万元),-138,-133,-1,2,-8,--,--, 
 递延所得税资产减少(万元),-320,-77,-129,-95,-76,--,--, 
 递延所得税负债增加(万元),-2,2,--,--,--,--,--, 
 存货的减少(万元),-4626,1413,-4102,-2433,-2333,--,--, 
 经营性应收项目的减少(万元),-2159,-9344,-5190,-3076,-2272,--,--, 
 经营性应付项目的增加(万元),1773,-1904,6917,3873,1363,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-1978,-2088,3690,1921,-1099,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),11665,14411,3980,3830,1276,1966,596, 
