 报告日期,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),509171,430551,388282,311715,292095,309222,310389, 
 客户存款和同业存放款项净增加额(万元),--,--,--,0,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,0,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,0,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,0,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,0,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,0,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,0,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,0,0,0,--, 
 拆入资金净增加额(万元),--,--,--,0,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,0,0,0,--, 
 收到的税费返还(万元),--,--,--,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),10646,9247,14077,12389,6242,11898,7857, 
 经营活动现金流入小计(万元),519817,439798,402359,324104,298337,321120,318246, 
 购买商品、接受劳务支付的现金(万元),285908,262420,229883,173742,179199,191214,176015, 
 客户贷款及垫款净增加额(万元),--,--,--,0,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,0,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,0,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,0,0,0,--, 
 支付保单红利的现金(万元),--,--,--,0,0,0,--, 
 支付给职工以及为职工支付的现金(万元),83533,68865,61084,43900,44156,43392,39225, 
 支付的各项税费(万元),42846,35310,29260,28790,27441,31323,33795, 
 支付的其他与经营活动有关的现金(万元),56028,45812,49411,47657,39188,48562,59148, 
 经营活动现金流出小计(万元),468315,412406,369638,294089,289984,314492,308183, 
 经营活动产生的现金流量净额(万元),51502,27391,32721,30014,8353,6628,10063, 
 收回投资所收到的现金(万元),--,--,751,0,4328,3204,43, 
 取得投资收益所收到的现金(万元),4003,2003,1,1022,2748,53,115, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),246,551,3113,5063,2,1385,685, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,0,0,0,--, 
 投资活动现金流入小计(万元),4249,2553,3865,6084,7079,4643,843, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13462,6722,8479,2652,2835,6238,6029, 
 投资所支付的现金(万元),262,--,3,150,350,0,935, 
 质押贷款净增加额(万元),--,--,--,0,0,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,0,0,660,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,0,0,0,--, 
 投资活动现金流出小计(万元),13724,6722,8482,2802,3185,6898,6965, 
 投资活动产生的现金流量净额(万元),-9475,-4169,-4617,3283,3894,-2256,-6121, 
 吸收投资收到的现金(万元),--,--,--,0,0,7685,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,0,0,0,--, 
 取得借款收到的现金(万元),71875,87180,115600,205800,164520,140656,170243, 
 发行债券收到的现金(万元),--,--,--,0,0,0,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,0,0,0,0, 
 筹资活动现金流入小计(万元),71875,87180,115600,205800,164520,148341,170243, 
 偿还债务支付的现金(万元),92580,108900,135000,215410,165986,148698,165258, 
 分配股利、利润或偿付利息所支付的现金(万元),8782,8481,7768,7071,11131,8188,7886, 
 其中：子公司支付给少数股东的股利、利润(万元),1385,--,892,600,0,0,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,0,0,0,0, 
 筹资活动现金流出小计(万元),101362,117381,142768,222481,177117,156886,173144, 
 筹资活动产生的现金流量净额(万元),-29487,-30201,-27168,-16681,-12597,-8545,-2901, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,0,0,0,--, 
 现金及现金等价物净增加额(万元),12540,-6978,937,16616,-350,-4172,1041, 
 加:期初现金及现金等价物余额(万元),25648,32626,31689,15073,15423,23605,22564, 
 期末现金及现金等价物余额(万元),38188,25648,32626,31689,15073,19433,--, 
 净利润(万元),37362,28022,21906,12117,8399,14451,--, 
 少数股东损益(万元),--,--,--,0,0,839,--, 
 未确认的投资损失(万元),--,--,--,0,0,0,--, 
 资产减值准备(万元),195,-75,340,1760,1526,2180,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),7021,6851,6691,7449,7390,3470,--, 
 无形资产摊销(万元),538,456,486,558,558,964,--, 
 长期待摊费用摊销(万元),91,94,79,186,171,209,--, 
 待摊费用的减少(万元),--,--,--,0,0,0,--, 
 预提费用的增加(万元),--,--,--,0,0,0,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-11,-618,-2311,-2014,-1763,0,--, 
 固定资产报废损失(万元),111,392,--,0,0,42,--, 
 公允价值变动损失(万元),-616,70,-301,-188,-787,-2856,--, 
 递延收益增加(减：减少)(万元),--,--,--,0,0,0,--, 
 预计负债(万元),--,--,--,0,0,0,--, 
 财务费用(万元),4933,5335,5447,6501,9510,7867,--, 
 投资损失(万元),-5387,-5397,-3997,-3087,-3586,-5972,--, 
 递延所得税资产减少(万元),-792,-367,-453,47,-470,-924,--, 
 递延所得税负债增加(万元),68,15,51,-3632,842,-2926,--, 
 存货的减少(万元),-9179,3703,-27872,1801,-1914,-5310,--, 
 经营性应收项目的减少(万元),5867,-16496,28930,556,-12776,-7900,--, 
 经营性应付项目的增加(万元),11522,5113,4330,7643,1253,2494,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,0,0,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,0,0,0,--, 
 其他(万元),-220,294,-604,318,0,0,--, 
 经营活动产生现金流量净额(万元),51502,27391,32721,30014,8353,6628,--, 
 债务转为资本(万元),--,--,--,0,0,0,--, 
 一年内到期的可转换公司债券(万元),--,--,--,0,0,0,--, 
 融资租入固定资产(万元),--,--,--,0,0,0,--, 
 现金的期末余额(万元),38188,25648,32626,31689,15073,19433,0, 
 现金的期初余额(万元),25648,32626,31689,15073,15423,23605,22564, 
 现金等价物的期末余额(万元),0,--,--,0,0,0,--, 
 现金等价物的期初余额(万元),0,--,--,0,0,0,--, 
 现金及现金等价物的净增加额(万元),12540,-6978,937,16616,-350,-4172,1041, 

